Wavelength (nm)	Q34 abs e
688.00	271.51
689.00	237.09
690.00	239.01
691.00	229.45
692.00	217.97
693.00	223.71
694.00	231.36
695.00	212.24
696.00	170.17
697.00	191.01
698.00	202.68
699.00	172.08
700.00	183.56
701.00	160.61
702.00	164.44
703.00	175.91
704.00	177.82
705.00	152.96
706.00	160.61
707.00	147.23
708.00	133.84
709.00	152.96
710.00	154.88
711.00	137.67
712.00	141.49
713.00	160.61
714.00	149.14
715.00	147.23
716.00	152.96
717.00	156.79
718.00	145.32
719.00	149.14
720.00	151.05
721.00	160.61
722.00	166.35
723.00	162.52
724.00	170.17
725.00	177.82
726.00	177.82
727.00	166.35
728.00	189.29
729.00	191.01
730.00	191.01
731.00	204.59
732.00	204.59
733.00	195.03
734.00	206.50
735.00	179.73
736.00	200.76
737.00	212.24
738.00	237.09
739.00	237.09
740.00	204.59
741.00	196.94
742.00	214.15
743.00	185.47
744.00	196.94
745.00	200.76
746.00	196.94
747.00	191.01
748.00	210.33
749.00	187.38
750.00	187.38
751.00	202.68
752.00	189.29
753.00	177.82
754.00	162.52
755.00	156.79
756.00	162.52
757.00	164.44
758.00	166.35
759.00	168.26
760.00	149.14
761.00	158.70
762.00	131.93
763.00	145.32
764.00	135.76
765.00	158.70
766.00	120.46
767.00	137.67
768.00	135.76
769.00	126.20
770.00	107.07
771.00	107.07
772.00	87.954
773.00	107.07
774.00	120.46
775.00	107.07
776.00	76.482
777.00	105.16
778.00	107.07
779.00	86.042
780.00	82.218
781.00	93.690
782.00	93.690
783.00	93.690
784.00	107.07
785.00	97.514
786.00	82.218
787.00	86.042
788.00	93.690
789.00	87.954
790.00	87.954
791.00	74.570
792.00	74.570
793.00	87.954
794.00	86.042
795.00	95.602
796.00	68.834
797.00	103.25
798.00	86.042
799.00	80.306
800.00	68.834
