Wavelength (nm)	S01 abs e
785.25	340.59
785.50	358.51
785.75	294.78
786.00	171.29
786.25	360.50
786.50	417.27
786.75	316.69
787.00	276.85
787.25	496.94
787.50	348.55
787.75	517.85
788.00	439.18
788.25	534.78
788.50	544.74
788.75	567.64
789.00	561.67
789.25	362.50
789.50	315.69
789.75	265.90
790.00	426.23
790.25	336.60
790.50	358.51
790.75	356.52
791.00	421.25
791.25	485.98
791.50	470.05
791.75	449.14
792.00	556.69
792.25	644.33
792.50	367.47
792.75	379.42
793.00	391.38
793.25	378.43
793.50	449.14
793.75	301.75
794.00	520.84
794.25	257.93
794.50	503.91
794.75	266.89
795.00	321.66
795.25	477.02
795.50	216.10
795.75	412.29
796.00	370.46
796.25	465.07
796.50	484.99
796.75	536.77
797.00	685.16
797.25	681.17
797.50	602.50
797.75	544.74
798.00	568.64
798.25	494.95
798.50	591.54
798.75	447.14
799.00	394.36
799.25	457.10
799.50	583.58
799.75	665.24
800.00	551.71
