Wavelength (nm)	Q04 abs e
399.25	1.5715e+05
399.50	1.5739e+05
399.75	1.5860e+05
400.00	1.5900e+05
400.25	1.5889e+05
400.50	1.5862e+05
400.75	1.5870e+05
401.00	1.5794e+05
401.25	1.5807e+05
401.50	1.5884e+05
401.75	1.5863e+05
402.00	1.5845e+05
402.25	1.5657e+05
402.50	1.5716e+05
402.75	1.5556e+05
403.00	1.5525e+05
403.25	1.5393e+05
403.50	1.5357e+05
403.75	1.5225e+05
404.00	1.5226e+05
404.25	1.5000e+05
404.50	1.4979e+05
404.75	1.4770e+05
405.00	1.4669e+05
405.25	1.4586e+05
405.50	1.4392e+05
405.75	1.4326e+05
406.00	1.4012e+05
406.25	1.3929e+05
406.50	1.3754e+05
406.75	1.3579e+05
407.00	1.3333e+05
407.25	1.3268e+05
407.50	1.3037e+05
407.75	1.2804e+05
408.00	1.2614e+05
408.25	1.2441e+05
408.50	1.2171e+05
408.75	1.2031e+05
409.00	1.1809e+05
409.25	1.1595e+05
409.50	1.1405e+05
409.75	1.1183e+05
410.00	1.0982e+05
410.25	1.0693e+05
410.50	1.0543e+05
410.75	1.0278e+05
411.00	1.0045e+05
411.25	98598
411.50	96553
411.75	94598
412.00	92264
412.25	90812
412.50	88295
412.75	86625
413.00	84931
413.25	83138
413.50	81207
413.75	79453
414.00	78076
414.25	76143
414.50	74058
414.75	72679
415.00	70685
415.25	68844
415.50	67297
415.75	65398
416.00	63478
416.25	62005
416.50	60427
416.75	58410
417.00	56815
417.25	55418
417.50	53716
417.75	52387
418.00	50598
418.25	49644
418.50	48007
418.75	46760
419.00	45136
419.25	44369
419.50	42797
419.75	41655
420.00	40232
420.25	39229
420.50	38094
420.75	37006
421.00	35862
421.25	34713
421.50	33802
421.75	33146
422.00	31871
422.25	30932
422.50	30288
422.75	29560
423.00	28334
423.25	27600
423.50	27130
423.75	26233
424.00	25359
424.25	24655
424.50	24138
424.75	23235
425.00	22608
425.25	21898
425.50	21348
425.75	20998
426.00	20232
426.25	19960
426.50	19288
426.75	18629
427.00	18165
427.25	17736
427.50	17153
427.75	16544
428.00	16331
428.25	15936
428.50	15141
428.75	14955
429.00	14515
429.25	14149
429.50	13818
429.75	13486
430.00	13053
430.25	12715
430.50	12430
430.75	12019
431.00	11927
431.25	11767
431.50	11061
431.75	10674
432.00	10717
432.25	10457
432.50	10020
432.75	9821.7
433.00	9598.9
433.25	9346.5
433.50	8808.5
433.75	8837.4
434.00	8493.6
434.25	8171.1
434.50	8097.0
434.75	8075.1
435.00	7461.6
435.25	7266.9
435.50	7144.2
435.75	6922.8
436.00	6488.4
436.25	6818.1
436.50	6553.6
436.75	6217.3
437.00	6168.1
437.25	6009.9
437.50	5921.9
437.75	5722.0
438.00	5776.2
438.25	5440.7
438.50	5460.2
438.75	5073.7
439.00	5003.0
439.25	5141.2
439.50	4913.9
439.75	4753.5
440.00	4674.8
440.25	4607.1
440.50	4581.5
440.75	4366.3
441.00	4455.0
441.25	4307.7
441.50	3972.8
441.75	4062.1
442.00	3976.4
442.25	3898.0
442.50	3897.6
442.75	3898.8
443.00	3774.8
443.25	3682.4
443.50	3420.5
443.75	3799.0
444.00	3506.0
444.25	3547.2
444.50	3416.1
444.75	3254.3
445.00	3372.0
445.25	3384.2
445.50	3091.3
445.75	3019.3
446.00	3139.3
446.25	3131.7
446.50	3185.9
446.75	2657.7
447.00	2993.1
447.25	3128.7
447.50	2849.8
447.75	2955.9
448.00	2841.9
448.25	2835.0
448.50	2745.8
448.75	2724.1
449.00	2539.5
449.25	2906.4
449.50	2459.0
449.75	2637.4
450.00	2569.5
450.25	2523.4
450.50	2528.1
450.75	2735.8
451.00	2250.3
451.25	2539.7
451.50	2272.4
451.75	2369.8
452.00	2370.8
452.25	2296.5
452.50	2242.8
452.75	2449.9
453.00	2214.9
453.25	2266.4
453.50	2388.0
453.75	2249.4
454.00	2470.8
454.25	2392.3
454.50	2363.1
454.75	2320.7
455.00	2427.5
455.25	2291.0
455.50	2328.4
455.75	2099.7
456.00	2280.2
456.25	2138.7
456.50	2173.7
456.75	2248.4
457.00	2293.9
457.25	2287.3
457.50	2265.5
457.75	2247.6
458.00	2316.0
458.25	2256.0
458.50	2055.1
458.75	2229.9
459.00	2201.5
459.25	2212.9
459.50	2195.5
459.75	2105.4
460.00	2116.9
460.25	2421.5
460.50	2231.7
460.75	2295.3
461.00	2339.6
461.25	2377.1
461.50	2323.3
461.75	2326.3
462.00	2269.2
462.25	2441.8
462.50	2215.5
462.75	2304.8
463.00	2628.9
463.25	2401.6
463.50	2439.3
463.75	2418.2
464.00	2510.1
464.25	2606.7
464.50	2588.2
464.75	2669.7
465.00	2527.0
465.25	2739.0
465.50	2715.4
465.75	2533.5
466.00	2596.7
466.25	2736.8
466.50	2942.8
466.75	2677.6
467.00	2846.2
467.25	2669.6
467.50	2734.1
467.75	2786.8
468.00	2916.3
468.25	2878.1
468.50	3006.5
468.75	2955.2
469.00	3166.9
469.25	2845.4
469.50	3001.2
469.75	3250.4
470.00	3164.2
470.25	3146.1
470.50	3350.7
470.75	3060.8
471.00	3076.4
471.25	3109.1
471.50	3167.7
471.75	3104.3
472.00	3109.8
472.25	3277.9
472.50	3312.2
472.75	3353.0
473.00	3380.6
473.25	3475.4
473.50	3449.0
473.75	3273.8
474.00	3479.9
474.25	3616.3
474.50	3500.1
474.75	3503.2
475.00	3534.4
475.25	3545.3
475.50	3388.5
475.75	3482.3
476.00	3619.9
476.25	3521.7
476.50	3811.6
476.75	3686.7
477.00	3776.6
477.25	4063.7
477.50	3712.5
477.75	3775.2
478.00	3733.9
478.25	3846.2
478.50	4071.6
478.75	4016.3
479.00	4095.9
479.25	4144.8
479.50	3975.1
479.75	4260.0
480.00	4390.5
480.25	4412.0
480.50	4707.9
480.75	4679.7
481.00	4897.5
481.25	4928.2
481.50	5057.1
481.75	5322.0
482.00	5108.1
482.25	5393.6
482.50	5358.4
482.75	5627.3
483.00	5583.3
483.25	5922.1
483.50	5935.5
483.75	6328.0
484.00	6159.0
484.25	6343.8
484.50	6461.5
484.75	6576.2
485.00	6582.5
485.25	6648.7
485.50	7126.2
485.75	7068.9
486.00	7379.3
486.25	7471.2
486.50	7587.4
486.75	7846.8
487.00	8266.6
487.25	8015.6
487.50	8508.8
487.75	8468.1
488.00	8810.4
488.25	8787.7
488.50	9131.6
488.75	9082.8
489.00	9261.9
489.25	9391.2
489.50	9349.3
489.75	9297.2
490.00	9945.7
490.25	9846.3
490.50	10098
490.75	10163
491.00	10376
491.25	10434
491.50	10675
491.75	10826
492.00	11353
492.25	11157
492.50	11296
492.75	11482
493.00	11750
493.25	12015
493.50	12045
493.75	12118
494.00	12082
494.25	12515
494.50	12575
494.75	12560
495.00	12833
495.25	12837
495.50	13117
495.75	13216
496.00	13293
496.25	13244
496.50	13358
496.75	13651
497.00	13600
497.25	13759
497.50	14049
497.75	14277
498.00	14247
498.25	14120
498.50	14327
498.75	14218
499.00	13927
499.25	14119
499.50	13971
499.75	13859
500.00	13728
500.25	13800
500.50	13449
500.75	13399
501.00	13282
501.25	13061
501.50	13138
501.75	13163
502.00	13053
502.25	13173
502.50	12803
502.75	12813
503.00	12971
503.25	12722
503.50	12791
503.75	12756
504.00	12570
504.25	12297
504.50	12183
504.75	12244
505.00	11886
505.25	11578
505.50	11247
505.75	11216
506.00	11101
506.25	10602
506.50	10557
506.75	10341
507.00	10064
507.25	9857.6
507.50	9560.0
507.75	9482.8
508.00	9084.2
508.25	9172.6
508.50	8783.7
508.75	8579.1
509.00	8318.9
509.25	7925.1
509.50	7628.9
509.75	7421.0
510.00	7286.9
510.25	6887.9
510.50	6708.7
510.75	6469.3
511.00	6440.7
511.25	6026.8
511.50	5866.7
511.75	5652.6
512.00	5251.6
512.25	5482.8
512.50	5352.4
512.75	5056.9
513.00	4571.1
513.25	4658.4
513.50	4669.0
513.75	4433.3
514.00	4364.2
514.25	4236.7
514.50	4334.3
514.75	4157.6
515.00	3798.2
515.25	4010.2
515.50	3973.5
515.75	3900.9
516.00	3579.5
516.25	3843.5
516.50	3758.5
516.75	3588.7
517.00	3519.4
517.25	3474.1
517.50	3550.9
517.75	3388.1
518.00	3791.7
518.25	3605.9
518.50	3598.7
518.75	3635.6
519.00	3519.3
519.25	3701.5
519.50	3953.2
519.75	3901.5
520.00	3959.1
520.25	3968.0
520.50	4084.1
520.75	4256.6
521.00	4449.4
521.25	4425.5
521.50	4707.4
521.75	5026.6
522.00	4782.6
522.25	4821.3
522.50	5012.4
522.75	5182.9
523.00	5352.8
523.25	5448.2
523.50	5674.9
523.75	6177.1
524.00	6212.0
524.25	6293.8
524.50	6686.6
524.75	7054.9
525.00	7384.0
525.25	7339.2
525.50	7690.6
525.75	8044.4
526.00	8328.7
526.25	8709.8
526.50	8672.6
526.75	9104.6
527.00	9055.5
527.25	9316.7
527.50	9483.6
527.75	9367.5
528.00	9576.9
528.25	9703.8
528.50	9924.5
528.75	9747.9
529.00	10125
529.25	10197
529.50	10243
529.75	10376
530.00	10456
530.25	10463
530.50	10543
530.75	10635
531.00	10701
531.25	10881
531.50	10746
531.75	10810
532.00	10796
532.25	10455
532.50	10347
532.75	10392
533.00	10160
533.25	10146
533.50	10095
533.75	9873.3
534.00	9735.5
534.25	9489.7
534.50	9254.1
534.75	9177.0
535.00	8942.8
535.25	9035.2
535.50	8812.3
535.75	8457.3
536.00	8324.8
536.25	7836.0
536.50	7911.7
536.75	7704.9
537.00	7342.7
537.25	7149.9
537.50	6829.3
537.75	6678.4
538.00	6193.5
538.25	5981.6
538.50	5771.5
538.75	5404.2
539.00	5060.5
539.25	5061.2
539.50	4838.0
539.75	4496.9
540.00	4355.7
540.25	3823.7
540.50	3857.8
540.75	3675.7
541.00	3364.9
541.25	3306.9
541.50	3158.5
541.75	3179.4
542.00	3020.5
542.25	2670.8
542.50	2861.2
542.75	2511.7
543.00	2600.4
543.25	2401.6
543.50	2297.5
543.75	2300.1
544.00	2273.5
544.25	2302.9
544.50	2130.7
544.75	2235.3
545.00	1877.7
545.25	2358.4
545.50	1992.2
545.75	1931.7
546.00	1981.6
546.25	1696.9
546.50	1605.0
546.75	1768.2
547.00	1663.1
547.25	1636.5
547.50	1807.2
547.75	1505.4
548.00	1714.3
548.25	1655.3
548.50	1559.6
548.75	1603.7
549.00	1788.2
549.25	1572.9
549.50	1526.7
549.75	1372.2
550.00	1357.0
550.25	1241.0
550.50	1483.3
550.75	1416.4
551.00	1500.8
551.25	1418.4
551.50	1319.2
551.75	1366.3
552.00	1632.6
552.25	1534.0
552.50	1316.2
552.75	1361.7
553.00	1165.5
553.25	1478.9
553.50	1364.6
553.75	1525.2
554.00	1437.1
554.25	1583.5
554.50	1585.1
554.75	1551.9
555.00	1429.7
555.25	1621.5
555.50	1582.9
555.75	1608.2
556.00	1740.7
556.25	1909.0
556.50	1568.1
556.75	1799.2
557.00	1778.3
557.25	1949.8
557.50	2066.5
557.75	1827.9
558.00	2091.0
558.25	2109.4
558.50	2303.8
558.75	2134.9
559.00	2360.9
559.25	2328.6
559.50	2262.9
559.75	2436.9
560.00	2544.9
560.25	2593.8
560.50	2516.7
560.75	2795.2
561.00	2564.3
561.25	2828.8
561.50	3051.3
561.75	2945.0
562.00	2968.6
562.25	3142.7
562.50	3127.5
562.75	3407.6
563.00	3517.7
563.25	3477.3
563.50	3502.3
563.75	3771.0
564.00	4006.3
564.25	4202.5
564.50	4504.7
564.75	4706.4
565.00	5130.2
565.25	5078.3
565.50	5267.2
565.75	5464.3
566.00	5662.5
566.25	5842.7
566.50	6182.0
566.75	6343.3
567.00	6462.1
567.25	6535.0
567.50	6690.0
567.75	6625.8
568.00	6778.5
568.25	6870.1
568.50	6891.4
568.75	6827.8
569.00	6872.5
569.25	6882.9
569.50	6408.4
569.75	6747.3
570.00	6578.1
570.25	6370.2
570.50	6297.4
570.75	6033.1
571.00	6048.3
571.25	5788.9
571.50	5926.3
571.75	5757.7
572.00	5772.6
572.25	5757.3
572.50	5469.4
572.75	5589.1
573.00	5752.5
573.25	5418.5
573.50	5418.0
573.75	5446.8
574.00	5182.6
574.25	5516.1
574.50	5423.3
574.75	5307.7
575.00	5261.3
575.25	5104.6
575.50	5354.6
575.75	5156.4
576.00	5137.2
576.25	5015.8
576.50	4969.7
576.75	4865.2
577.00	4823.2
577.25	4877.9
577.50	4714.0
577.75	4913.1
578.00	4634.1
578.25	4616.0
578.50	4326.6
578.75	4422.5
579.00	4321.3
579.25	4411.5
579.50	4137.5
579.75	4278.1
580.00	4008.4
580.25	3868.8
580.50	3967.0
580.75	3738.9
581.00	3802.9
581.25	3672.7
581.50	3264.4
581.75	3515.3
582.00	3313.8
582.25	3313.5
582.50	3251.7
582.75	3136.3
583.00	3001.0
583.25	2877.8
583.50	2928.4
583.75	2793.8
584.00	2732.6
584.25	2529.8
584.50	2347.8
584.75	2339.4
585.00	2176.3
585.25	2374.0
585.50	2320.5
585.75	2333.8
586.00	2124.5
586.25	1986.1
586.50	2004.7
586.75	1963.9
587.00	2022.8
587.25	1584.9
587.50	1747.0
587.75	1711.3
588.00	1656.0
588.25	1479.9
588.50	1790.2
588.75	1479.7
589.00	1493.3
589.25	1488.8
589.50	1514.2
589.75	1478.2
590.00	1356.9
590.25	1269.4
590.50	1353.4
590.75	1429.2
591.00	1435.5
591.25	1404.1
591.50	1315.3
591.75	1430.3
592.00	1635.0
592.25	1345.9
592.50	1334.9
592.75	1329.5
593.00	1417.6
593.25	1473.9
593.50	1412.6
593.75	1504.6
594.00	1489.3
594.25	1481.2
594.50	1530.8
594.75	1741.8
595.00	1703.4
595.25	1482.5
595.50	1436.8
595.75	1383.4
596.00	1467.2
596.25	1465.4
596.50	1468.0
596.75	1352.7
597.00	1476.6
597.25	1448.1
597.50	1555.9
597.75	1602.6
598.00	1411.4
598.25	1631.2
598.50	1339.6
598.75	1301.1
599.00	1226.0
599.25	1212.1
599.50	1122.1
599.75	1064.0
600.00	1231.8
600.25	1365.9
600.50	1038.0
600.75	1152.9
601.00	926.75
601.25	950.09
601.50	1031.8
601.75	859.62
602.00	806.91
602.25	1135.1
602.50	1077.1
602.75	919.86
603.00	936.11
603.25	1012.2
603.50	842.41
603.75	968.38
604.00	740.00
604.25	1066.8
604.50	1083.2
604.75	765.71
605.00	1062.0
605.25	973.76
605.50	1086.6
605.75	1069.2
606.00	947.40
606.25	958.48
606.50	1053.7
606.75	1119.2
607.00	1211.4
607.25	934.17
607.50	972.57
607.75	1426.3
608.00	1179.1
608.25	1155.7
608.50	1351.2
608.75	1221.5
609.00	1144.2
609.25	1286.6
609.50	1195.0
609.75	1572.7
610.00	1403.7
610.25	1764.0
610.50	1534.0
610.75	1495.8
611.00	1708.8
611.25	1580.5
611.50	1640.3
611.75	1734.6
612.00	1790.8
612.25	1852.3
612.50	1784.6
612.75	2009.3
613.00	2053.3
613.25	1962.0
613.50	2286.2
613.75	1942.9
614.00	1980.1
614.25	2328.2
614.50	2224.3
614.75	2329.8
615.00	2373.4
615.25	2098.9
615.50	2308.4
615.75	2368.1
616.00	2462.7
616.25	2502.4
616.50	2352.9
616.75	2574.7
617.00	2688.8
617.25	2587.7
617.50	3031.4
617.75	2943.9
618.00	3485.4
618.25	3579.4
618.50	3569.1
618.75	3721.1
619.00	3948.1
619.25	4213.3
619.50	4250.0
619.75	4674.3
620.00	5083.5
620.25	5172.0
620.50	5602.4
620.75	5703.3
621.00	5653.3
621.25	5967.0
621.50	6205.4
621.75	6327.9
622.00	6246.4
622.25	6312.9
622.50	6531.9
622.75	6119.1
623.00	6210.9
623.25	5933.0
623.50	6216.1
623.75	5903.9
624.00	5621.1
624.25	5428.6
624.50	5444.5
624.75	5030.5
625.00	4746.7
625.25	4516.6
625.50	4126.2
625.75	4040.4
626.00	3726.4
626.25	3725.0
626.50	3313.7
626.75	2827.5
627.00	2855.9
627.25	2613.0
627.50	2564.3
627.75	2368.7
628.00	2235.0
628.25	2213.2
628.50	1920.7
628.75	1757.8
629.00	1480.4
629.25	1397.9
629.50	1425.4
629.75	1406.2
630.00	1475.2
630.25	1231.3
630.50	1149.6
630.75	1211.1
631.00	1107.9
631.25	1270.4
631.50	930.41
631.75	662.33
632.00	939.33
632.25	811.11
632.50	828.21
632.75	618.23
633.00	883.93
633.25	898.89
633.50	413.62
633.75	514.20
634.00	649.42
634.25	866.29
634.50	502.91
634.75	647.27
635.00	547.98
635.25	826.70
635.50	519.04
635.75	258.93
636.00	564.55
636.25	402.11
636.50	419.86
636.75	598.11
637.00	439.87
637.25	163.08
637.50	274.85
637.75	470.10
638.00	389.42
638.25	238.81
638.50	648.13
638.75	223.86
639.00	379.74
639.25	178.90
639.50	467.30
639.75	431.48
640.00	335.42
640.25	385.65
640.50	313.58
640.75	311.21
641.00	266.25
641.25	163.83
641.50	427.50
641.75	177.50
642.00	414.70
642.25	166.63
642.50	108.54
642.75	433.63
643.00	256.99
643.25	139.63
643.50	112.09
643.75	240.21
644.00	171.47
644.25	258.93
644.50	336.71
644.75	497.21
645.00	304.65
645.25	231.71
645.50	185.46
645.75	50.775
646.00	246.67
646.25	214.82
646.50	319.71
646.75	448.15
647.00	38.511
647.25	273.67
647.50	158.56
647.75	302.93
648.00	290.34
648.25	286.36
648.50	302.60
648.75	140.28
649.00	311.64
649.25	371.99
649.50	261.94
649.75	352.52
650.00	64.114
650.25	273.02
650.50	307.02
650.75	594.78
651.00	6.4544
651.25	160.82
651.50	279.37
651.75	368.33
652.00	190.51
652.25	414.27
652.50	439.87
652.75	1.3985
653.00	312.93
653.25	418.78
653.50	36.790
653.75	314.44
654.00	278.72
654.25	229.13
654.50	596.60
654.75	157.38
655.00	102.30
655.25	114.78
655.50	417.82
655.75	488.38
656.00	45.611
656.25	83.155
656.50	38.296
656.75	78.421
657.00	184.27
657.25	178.68
657.50	136.51
657.75	34.101
658.00	136.94
658.25	293.89
658.50	113.92
658.75	409.86
659.00	509.90
659.25	136.83
659.50	366.83
659.75	75.194
660.00	20.654
660.25	238.28
660.50	-41.846
660.75	321.75
661.00	303.25
661.25	151.14
661.50	38.296
661.75	179.54
662.00	96.601
662.25	196.32
662.50	-112.31
662.75	267.11
663.00	27.001
663.25	80.465
663.50	224.29
663.75	384.47
664.00	199.66
664.25	98.430
664.50	204.50
664.75	-160.18
665.00	47.332
665.25	150.93
665.50	204.28
665.75	233.44
666.00	445.89
666.25	237.52
666.50	82.724
666.75	-238.60
667.00	261.83
667.25	105.21
667.50	113.28
667.75	392.86
668.00	337.03
668.25	134.68
668.50	-186.64
668.75	142.21
669.00	177.93
669.25	59.058
669.50	244.08
669.75	224.94
670.00	46.902
670.25	309.81
670.50	294.32
670.75	136.94
671.00	280.55
671.25	240.75
671.50	172.66
671.75	-13.124
672.00	192.77
672.25	220.20
672.50	0.75302
672.75	204.07
673.00	28.077
673.25	298.73
673.50	-33.455
673.75	241.29
674.00	228.49
674.25	-131.99
674.50	17.535
674.75	-14.845
675.00	-0.64543
675.25	59.919
675.50	155.01
675.75	575.73
676.00	87.888
676.25	327.13
676.50	124.25
676.75	133.50
677.00	-13.232
677.25	356.50
677.50	122.53
677.75	-54.432
678.00	214.61
678.25	16.566
678.50	126.40
678.75	72.935
679.00	258.28
679.25	216.65
679.50	299.92
679.75	264.95
680.00	-109.83
680.25	36.252
680.50	-16.459
680.75	-121.56
681.00	-84.123
681.25	191.59
681.50	269.47
681.75	67.987
682.00	180.72
682.25	200.95
682.50	3.5499
682.75	2.0439
683.00	-128.77
683.25	311.32
683.50	256.56
683.75	151.03
684.00	273.99
684.25	537.65
684.50	160.50
684.75	-39.049
685.00	193.53
685.25	206.86
685.50	189.01
685.75	326.92
686.00	126.94
686.25	99.075
686.50	138.99
686.75	308.20
687.00	361.66
687.25	110.80
687.50	7.8529
687.75	-71.429
688.00	185.13
688.25	377.15
688.50	183.52
688.75	158.99
689.00	342.30
689.25	-205.36
689.50	173.52
689.75	265.60
690.00	339.83
690.25	285.07
690.50	172.66
690.75	256.13
691.00	16.566
691.25	379.84
691.50	280.01
691.75	237.52
692.00	503.23
692.25	228.06
692.50	-42.599
692.75	67.664
693.00	26.571
693.25	-87.565
693.50	239.78
693.75	454.18
694.00	529.48
694.25	238.38
694.50	174.91
694.75	212.14
695.00	298.52
695.25	-81.111
695.50	278.83
695.75	158.89
696.00	252.05
696.25	584.56
696.50	223.75
696.75	156.52
697.00	493.12
697.25	65.728
697.50	177.07
697.75	220.63
698.00	363.28
698.25	163.19
698.50	131.99
698.75	178.90
699.00	242.47
699.25	115.00
699.50	133.50
699.75	465.47
700.00	-10.650
