Wavelength (nm)	Q29 abs e
501.00	1507.4
502.00	1455.6
503.00	1434.2
504.00	1425.2
505.00	1393.1
506.00	1375.2
507.00	1375.2
508.00	1364.5
509.00	1366.3
510.00	1352.0
511.00	1350.2
512.00	1352.0
513.00	1362.7
514.00	1368.1
515.00	1373.4
516.00	1387.7
517.00	1412.7
518.00	1441.3
519.00	1464.5
520.00	1486.0
521.00	1532.4
522.00	1614.5
523.00	1661.0
524.00	1734.2
525.00	1786.0
526.00	1855.7
527.00	1902.1
528.00	1964.6
529.00	1995.0
530.00	2027.1
531.00	2050.3
532.00	2096.8
533.00	2130.7
534.00	2153.9
535.00	2178.9
536.00	2211.1
537.00	2207.5
538.00	2266.4
539.00	2250.4
540.00	2271.8
541.00	2286.1
542.00	2303.9
543.00	2314.7
544.00	2303.9
545.00	2309.3
546.00	2336.1
547.00	2343.2
548.00	2352.2
549.00	2353.9
550.00	2382.5
551.00	2375.4
552.00	2418.2
553.00	2462.9
554.00	2477.2
555.00	2511.1
556.00	2595.1
557.00	2673.6
558.00	2784.4
559.00	2877.2
560.00	3048.7
561.00	3230.9
562.00	3441.6
563.00	3704.2
564.00	4018.5
565.00	4395.3
566.00	4784.7
567.00	5281.2
568.00	5813.4
569.00	6356.4
570.00	6940.4
571.00	7494.0
572.00	8056.6
573.00	8628.2
574.00	9139.0
575.00	9631.9
576.00	10068
577.00	10477
578.00	10839
579.00	11145
580.00	11411
581.00	11643
582.00	11809
583.00	11936
584.00	11966
585.00	11989
586.00	11948
587.00	11818
588.00	11680
589.00	11496
590.00	11316
591.00	11114
592.00	10879
593.00	10673
594.00	10473
595.00	10336
596.00	10177
597.00	10093
598.00	9998.0
599.00	9992.7
600.00	10019
601.00	10096
602.00	10225
603.00	10441
604.00	10721
605.00	11055
606.00	11491
607.00	12054
608.00	12715
609.00	13547
610.00	14522
611.00	15724
612.00	17112
613.00	18765
614.00	20689
615.00	22921
616.00	25495
617.00	28472
618.00	31832
619.00	35572
620.00	39667
621.00	44118
622.00	48822
623.00	53726
624.00	58611
625.00	63337
626.00	67805
627.00	71806
628.00	75242
629.00	77971
630.00	79925
631.00	81006
632.00	81308
633.00	80743
634.00	79414
635.00	77346
636.00	74696
637.00	71452
638.00	67791
639.00	63773
640.00	59567
641.00	55252
642.00	50908
643.00	46595
644.00	42425
645.00	38403
646.00	34638
647.00	31085
648.00	27803
649.00	24802
650.00	22098
651.00	19651
652.00	17481
653.00	15502
654.00	13766
655.00	12227
656.00	10882
657.00	9687.3
658.00	8599.6
659.00	7686.9
660.00	6876.1
661.00	6154.5
662.00	5527.7
663.00	4982.9
664.00	4513.2
665.00	4098.9
666.00	3713.1
667.00	3398.8
668.00	3086.2
669.00	2839.7
670.00	2598.6
671.00	2404.0
672.00	2218.2
673.00	2050.3
674.00	1912.8
675.00	1773.5
676.00	1648.5
677.00	1543.1
678.00	1455.6
679.00	1357.4
680.00	1269.8
681.00	1191.3
682.00	1139.5
683.00	1071.6
684.00	1012.7
685.00	959.08
686.00	903.71
687.00	875.14
688.00	816.20
689.00	776.91
690.00	730.47
691.00	707.26
692.00	684.04
693.00	628.67
694.00	605.45
695.00	630.46
696.00	573.31
697.00	555.45
698.00	544.73
699.00	512.58
700.00	478.65
701.00	484.01
702.00	494.72
703.00	475.08
704.00	430.43
705.00	425.07
706.00	408.99
707.00	421.50
708.00	398.28
709.00	387.56
710.00	387.56
711.00	401.85
712.00	389.35
713.00	383.99
714.00	398.28
715.00	373.27
716.00	392.92
717.00	358.99
718.00	373.27
719.00	382.20
720.00	366.13
721.00	378.63
722.00	383.99
723.00	383.99
724.00	364.34
725.00	385.78
726.00	398.28
727.00	400.06
728.00	394.71
729.00	392.92
730.00	376.85
731.00	391.13
732.00	417.92
733.00	412.57
734.00	410.78
735.00	419.71
736.00	410.78
737.00	430.43
738.00	423.28
739.00	423.28
740.00	425.07
741.00	439.36
742.00	455.43
743.00	451.86
744.00	460.79
745.00	448.29
746.00	444.71
747.00	453.64
748.00	471.50
749.00	469.72
750.00	467.93
751.00	476.86
752.00	444.71
753.00	451.86
754.00	457.22
755.00	450.07
756.00	459.00
757.00	453.64
758.00	462.57
759.00	453.64
760.00	482.22
761.00	482.22
762.00	484.01
763.00	494.72
764.00	485.79
765.00	457.22
766.00	484.01
767.00	473.29
768.00	476.86
769.00	455.43
770.00	448.29
771.00	439.36
772.00	419.71
773.00	412.57
774.00	408.99
775.00	419.71
776.00	407.21
777.00	391.13
778.00	380.42
779.00	385.78
780.00	394.71
781.00	421.50
782.00	376.85
783.00	369.70
784.00	346.48
785.00	348.27
786.00	325.05
787.00	319.69
788.00	310.76
789.00	314.34
790.00	307.19
791.00	312.55
792.00	283.97
793.00	282.19
794.00	264.33
795.00	228.61
796.00	226.82
797.00	225.04
798.00	208.96
799.00	192.89
800.00	201.82
