Wavelength (nm)	I18 abs e
309.75	3621.8
310.00	3517.3
310.25	3709.3
310.50	3581.6
310.75	3499.9
311.00	3997.0
311.25	3810.2
311.50	3818.5
311.75	3805.5
312.00	3859.2
312.25	3592.9
312.50	3854.4
312.75	3953.0
313.00	3915.6
313.25	3970.9
313.50	4012.4
313.75	4090.9
314.00	4063.4
314.25	4166.5
314.50	4189.1
314.75	4007.2
315.00	4122.3
315.25	4353.8
315.50	4182.7
315.75	4290.8
316.00	4100.2
316.25	4162.7
316.50	4215.5
316.75	4413.8
317.00	4321.1
317.25	4311.8
317.50	4366.0
317.75	4263.8
318.00	4237.1
318.25	4190.6
318.50	4229.7
318.75	4219.5
319.00	4345.4
319.25	4370.9
319.50	4323.1
319.75	4323.8
320.00	4355.1
320.25	4030.2
320.50	4149.4
320.75	4265.1
321.00	4181.8
321.25	4183.4
321.50	4118.7
321.75	4205.3
322.00	4116.0
322.25	4086.8
322.50	4064.1
322.75	3942.2
323.00	3950.8
323.25	3979.2
323.50	4000.4
323.75	3914.2
324.00	3898.7
324.25	3832.8
324.50	3818.1
324.75	3654.9
325.00	3668.3
325.25	3714.5
325.50	3546.9
325.75	3524.3
326.00	3446.4
326.25	3302.0
326.50	3460.4
326.75	3305.9
327.00	3352.3
327.25	3261.9
327.50	3383.0
327.75	3080.4
328.00	3169.1
328.25	3197.1
328.50	3019.1
328.75	3006.9
329.00	2998.1
329.25	3024.2
329.50	2889.3
329.75	2778.7
330.00	2826.1
330.25	2848.7
330.50	2732.5
330.75	2662.3
331.00	2667.7
331.25	2627.8
331.50	2406.9
331.75	2480.6
332.00	2582.0
332.25	2636.8
332.50	2437.3
332.75	2405.1
333.00	2378.4
333.25	2293.8
333.50	2206.9
333.75	2271.7
334.00	2167.9
334.25	2167.4
334.50	2146.7
334.75	2126.8
335.00	2134.3
335.25	1982.4
335.50	2056.2
335.75	2036.8
336.00	1954.9
336.25	1984.7
336.50	1954.9
336.75	1876.6
337.00	1938.2
337.25	1921.7
337.50	1805.0
337.75	1876.1
338.00	1806.4
338.25	1813.2
338.50	1757.0
338.75	1780.7
339.00	1669.2
339.25	1808.0
339.50	1738.9
339.75	1592.7
340.00	1721.5
340.25	1623.8
340.50	1579.2
340.75	1672.6
341.00	1607.1
341.25	1515.5
341.50	1554.3
341.75	1580.5
342.00	1401.6
342.25	1499.5
342.50	1369.1
342.75	1414.9
343.00	1441.7
343.25	1556.4
343.50	1367.0
343.75	1385.1
344.00	1483.7
344.25	1434.1
344.50	1338.6
344.75	1332.5
345.00	1397.5
345.25	1297.1
345.50	1251.7
345.75	1299.1
346.00	1206.2
346.25	1322.8
346.50	1363.9
346.75	1208.2
347.00	1233.7
347.25	1283.3
347.50	1272.7
347.75	1262.8
348.00	1202.5
348.25	1306.1
348.50	1180.2
348.75	1212.2
349.00	1172.5
349.25	1188.6
349.50	1296.6
349.75	1226.7
350.00	1322.4
350.25	1223.1
350.50	1177.0
350.75	1177.0
351.00	1228.3
351.25	1276.6
351.50	1281.1
351.75	1199.2
352.00	1263.7
352.25	1158.3
352.50	1218.1
352.75	1188.1
353.00	1152.5
353.25	1134.4
353.50	1123.6
353.75	1215.6
354.00	1112.3
354.25	1170.7
354.50	1131.7
354.75	1198.9
355.00	1038.3
355.25	1128.1
355.50	1254.4
355.75	1104.8
356.00	1099.2
356.25	1244.5
356.50	1172.3
356.75	1164.0
357.00	1082.0
357.25	1174.8
357.50	1111.6
357.75	1112.1
358.00	1009.6
358.25	1043.9
358.50	1070.1
358.75	1038.0
359.00	1081.8
359.25	1074.8
359.50	1011.0
359.75	1089.5
360.00	1064.4
360.25	1068.3
360.50	1068.1
360.75	1011.6
361.00	1043.7
361.25	938.98
361.50	953.65
361.75	968.09
362.00	1001.0
362.25	959.74
362.50	1040.8
362.75	966.29
363.00	1007.8
363.25	990.66
363.50	939.21
363.75	863.84
364.00	911.91
364.25	834.96
364.50	878.73
364.75	845.34
365.00	837.89
365.25	834.28
365.50	891.82
365.75	823.45
366.00	850.08
366.25	783.51
366.50	836.31
366.75	842.18
367.00	783.51
367.25	750.11
367.50	857.07
367.75	755.53
368.00	823.67
368.25	823.67
368.50	761.17
368.75	784.64
369.00	811.26
369.25	691.89
369.50	805.17
369.75	771.55
370.00	720.55
370.25	836.76
370.50	737.48
370.75	702.72
371.00	775.16
371.25	636.83
371.50	784.64
371.75	672.04
372.00	674.07
372.25	698.21
372.50	681.51
372.75	717.62
373.00	710.40
373.25	767.04
373.50	705.43
373.75	692.34
374.00	719.20
374.25	680.61
374.50	628.71
374.75	689.19
375.00	678.13
375.25	680.38
375.50	702.27
375.75	711.75
376.00	704.30
376.25	719.65
376.50	693.47
376.75	681.06
377.00	664.36
377.25	665.94
377.50	663.46
377.75	693.47
378.00	754.17
378.25	620.36
378.50	675.19
378.75	686.93
379.00	662.11
379.25	609.76
379.50	646.76
379.75	688.73
380.00	673.16
380.25	571.17
380.50	632.55
380.75	710.85
381.00	653.98
381.25	597.12
381.50	679.03
381.75	593.51
382.00	610.66
382.25	621.94
382.50	582.23
382.75	593.73
383.00	561.69
383.25	642.70
383.50	597.12
383.75	556.05
384.00	636.83
384.25	630.52
384.50	568.01
384.75	667.52
385.00	594.41
385.25	586.96
385.50	615.62
385.75	561.01
386.00	644.05
386.25	595.99
386.50	689.41
386.75	635.48
387.00	610.21
387.25	630.52
387.50	596.67
387.75	730.48
388.00	660.08
388.25	650.15
388.50	679.93
388.75	639.54
389.00	688.28
389.25	656.92
389.50	707.91
389.75	658.05
390.00	749.89
390.25	625.33
390.50	628.03
390.75	694.15
391.00	696.86
391.25	742.89
391.50	685.58
391.75	651.28
392.00	718.97
392.25	757.56
392.50	658.50
392.75	762.97
393.00	693.70
393.25	732.96
393.50	766.81
393.75	694.15
394.00	738.60
394.25	743.34
394.50	769.07
394.75	777.64
395.00	772.90
395.25	773.58
395.50	804.27
395.75	797.05
396.00	816.23
396.25	756.88
396.50	770.19
396.75	769.74
397.00	823.45
397.25	859.78
397.50	808.56
397.75	820.52
398.00	872.87
398.25	855.94
398.50	924.54
398.75	885.05
399.00	918.67
399.25	895.66
399.50	890.24
399.75	910.10
400.00	925.22
400.25	924.54
400.50	936.95
400.75	908.52
401.00	873.32
401.25	936.50
401.50	894.76
401.75	917.32
402.00	937.86
402.25	992.91
402.50	995.17
402.75	969.67
403.00	982.31
403.25	1008.0
403.50	960.42
403.75	918.90
404.00	981.18
404.25	1001.3
404.50	1014.8
404.75	981.86
405.00	1031.1
405.25	986.37
405.50	1042.6
405.75	1044.1
406.00	1085.4
406.25	1036.2
406.50	1068.3
406.75	1038.0
407.00	1119.7
407.25	1052.5
407.50	1104.8
407.75	1069.9
408.00	1059.3
408.25	1136.4
408.50	1135.5
408.75	1166.0
409.00	1051.6
409.25	1151.8
409.50	1171.9
409.75	1132.4
410.00	1220.1
410.25	1170.7
410.50	1129.4
410.75	1264.8
411.00	1247.2
411.25	1229.4
411.50	1253.8
411.75	1245.6
412.00	1238.4
412.25	1245.0
412.50	1322.4
412.75	1256.7
413.00	1278.6
413.25	1242.7
413.50	1283.6
413.75	1293.5
414.00	1297.5
414.25	1310.0
414.50	1305.0
414.75	1366.4
415.00	1286.3
415.25	1343.4
415.50	1255.8
415.75	1298.4
416.00	1310.0
416.25	1368.4
416.50	1355.3
416.75	1392.1
417.00	1357.1
417.25	1341.3
417.50	1403.8
417.75	1389.6
418.00	1395.7
418.25	1432.5
418.50	1377.4
418.75	1395.9
419.00	1360.3
419.25	1425.0
419.50	1419.9
419.75	1407.9
420.00	1384.0
420.25	1439.7
420.50	1418.0
420.75	1403.6
421.00	1493.2
421.25	1417.4
421.50	1446.3
421.75	1486.0
422.00	1485.5
422.25	1479.9
422.50	1470.2
422.75	1463.4
423.00	1427.3
423.25	1520.5
423.50	1500.0
423.75	1554.8
424.00	1566.5
424.25	1540.1
424.50	1570.4
424.75	1507.4
425.00	1522.7
425.25	1547.8
425.50	1535.4
425.75	1504.5
426.00	1549.6
426.25	1591.1
426.50	1558.9
426.75	1616.8
427.00	1545.8
427.25	1566.5
427.50	1541.7
427.75	1622.7
428.00	1682.5
428.25	1624.1
428.50	1610.3
428.75	1648.7
429.00	1662.7
429.25	1638.7
429.50	1665.6
429.75	1736.0
430.00	1723.8
430.25	1747.3
430.50	1701.0
430.75	1720.2
431.00	1754.9
431.25	1746.8
431.50	1682.5
431.75	1739.8
432.00	1767.1
432.25	1778.2
432.50	1808.4
432.75	1823.3
433.00	1773.0
433.25	1846.6
433.50	1828.3
433.75	1817.7
434.00	1864.4
434.25	1857.4
434.50	1910.6
434.75	1860.1
435.00	1877.3
435.25	1945.2
435.50	1919.7
435.75	1950.8
436.00	1992.6
436.25	1964.6
436.50	1951.3
436.75	2021.2
437.00	2009.9
437.25	2044.0
437.50	2050.3
437.75	2045.1
438.00	2102.9
438.25	2102.0
438.50	2103.1
438.75	2057.8
439.00	2111.3
439.25	2154.6
439.50	2164.3
439.75	2158.0
440.00	2190.2
440.25	2175.3
440.50	2200.2
440.75	2203.1
441.00	2218.2
441.25	2178.5
441.50	2301.9
441.75	2211.9
442.00	2241.7
442.25	2277.1
442.50	2310.7
442.75	2282.7
443.00	2326.1
443.25	2311.6
443.50	2355.9
443.75	2344.8
444.00	2424.7
444.25	2423.8
444.50	2353.4
444.75	2451.3
445.00	2369.9
445.25	2474.3
445.50	2475.7
445.75	2444.1
446.00	2451.1
446.25	2489.7
446.50	2540.0
446.75	2559.2
447.00	2513.6
447.25	2555.1
447.50	2586.0
447.75	2622.8
448.00	2584.2
448.25	2594.8
448.50	2643.6
448.75	2669.1
449.00	2613.3
449.25	2675.6
449.50	2654.2
449.75	2666.8
450.00	2698.9
450.25	2724.4
450.50	2714.0
450.75	2765.0
451.00	2662.1
451.25	2797.0
451.50	2787.1
451.75	2770.4
452.00	2831.5
452.25	2829.5
452.50	2839.9
452.75	2846.4
453.00	2885.9
453.25	2823.9
453.50	2920.9
453.75	2907.4
454.00	2903.1
454.25	2935.3
454.50	2955.9
454.75	2902.2
455.00	2906.9
455.25	3000.1
455.50	2992.2
455.75	2986.8
456.00	3029.9
456.25	3024.2
456.50	2997.8
456.75	3057.4
457.00	3070.5
457.25	3091.5
457.50	3097.1
457.75	3071.6
458.00	3103.4
458.25	3068.9
458.50	3179.5
458.75	3142.3
459.00	3164.2
459.25	3196.2
459.50	3198.7
459.75	3263.7
460.00	3214.0
460.25	3287.8
460.50	3242.7
460.75	3253.1
461.00	3282.4
461.25	3304.1
461.50	3329.1
461.75	3361.8
462.00	3357.3
462.25	3388.0
462.50	3422.1
462.75	3417.8
463.00	3423.9
463.25	3455.2
463.50	3457.5
463.75	3420.7
464.00	3456.4
464.25	3494.3
464.50	3456.6
464.75	3539.4
465.00	3513.5
465.25	3531.3
465.50	3539.0
465.75	3543.2
466.00	3575.7
466.25	3619.3
466.50	3619.1
466.75	3619.3
467.00	3685.6
467.25	3666.5
467.50	3661.7
467.75	3633.3
468.00	3655.4
468.25	3707.5
468.50	3696.0
468.75	3719.0
469.00	3731.2
469.25	3795.3
469.50	3739.3
469.75	3807.0
470.00	3763.5
470.25	3764.8
470.50	3827.6
470.75	3816.5
471.00	3854.6
471.25	3914.4
471.50	3887.6
471.75	3900.2
472.00	3893.5
472.25	3877.4
472.50	3951.7
472.75	3939.0
473.00	3967.3
473.25	4034.3
473.50	3951.5
473.75	4067.7
474.00	4032.9
474.25	3953.0
474.50	4031.1
474.75	3987.6
475.00	4043.3
475.25	4034.3
475.50	4150.9
475.75	4093.4
476.00	4123.6
476.25	4144.8
476.50	4139.9
476.75	4124.3
477.00	4134.2
477.25	4181.4
477.50	4203.5
477.75	4233.3
478.00	4217.5
478.25	4218.6
478.50	4192.7
478.75	4278.9
479.00	4229.5
479.25	4250.4
479.50	4304.8
479.75	4254.3
480.00	4342.3
480.25	4276.4
480.50	4305.3
480.75	4352.0
481.00	4292.0
481.25	4373.4
481.50	4352.2
481.75	4384.9
482.00	4330.6
482.25	4365.8
482.50	4394.0
482.75	4412.0
483.00	4388.8
483.25	4409.1
483.50	4423.5
483.75	4444.3
484.00	4477.5
484.25	4485.8
484.50	4481.5
484.75	4494.2
485.00	4498.0
485.25	4520.1
485.50	4517.2
485.75	4511.3
486.00	4586.2
486.25	4527.1
486.50	4521.0
486.75	4536.3
487.00	4524.4
487.25	4530.7
487.50	4551.5
487.75	4617.1
488.00	4615.6
488.25	4603.8
488.50	4631.6
488.75	4646.2
489.00	4649.9
489.25	4637.4
489.50	4690.5
489.75	4616.5
490.00	4699.5
490.25	4684.4
490.50	4693.6
490.75	4674.4
491.00	4695.4
491.25	4697.9
491.50	4730.2
491.75	4718.4
492.00	4697.5
492.25	4770.4
492.50	4683.2
492.75	4777.6
493.00	4756.1
493.25	4744.9
493.50	4775.8
493.75	4779.2
494.00	4820.4
494.25	4784.8
494.50	4834.4
494.75	4875.7
495.00	4825.0
495.25	4853.2
495.50	4894.0
495.75	4899.2
496.00	4888.4
496.25	4893.1
496.50	4950.9
496.75	4899.2
497.00	4869.2
497.25	4910.7
497.50	4896.3
497.75	4876.4
498.00	4908.9
498.25	4957.4
498.50	4936.2
498.75	4928.8
499.00	4968.7
499.25	4961.7
499.50	5044.7
499.75	5010.0
500.00	5017.2
500.25	4987.2
500.50	4988.3
500.75	5043.4
501.00	5049.7
501.25	5067.5
501.50	5059.4
501.75	5050.6
502.00	5019.2
502.25	5136.8
502.50	5123.9
502.75	5130.7
503.00	5115.4
503.25	5130.9
503.50	5144.9
503.75	5121.9
504.00	5142.0
504.25	5190.7
504.50	5193.9
504.75	5149.9
505.00	5220.3
505.25	5149.2
505.50	5230.9
505.75	5246.9
506.00	5229.1
506.25	5235.2
506.50	5221.9
506.75	5287.1
507.00	5228.4
507.25	5234.7
507.50	5271.5
507.75	5235.4
508.00	5318.7
508.25	5337.2
508.50	5330.6
508.75	5368.8
509.00	5337.4
509.25	5330.0
509.50	5303.8
509.75	5357.7
510.00	5432.2
510.25	5386.2
510.50	5414.8
510.75	5387.7
511.00	5401.7
511.25	5430.4
511.50	5464.7
511.75	5437.4
512.00	5417.1
512.25	5528.1
512.50	5499.7
512.75	5573.7
513.00	5492.0
513.25	5523.4
513.50	5499.4
513.75	5513.0
514.00	5527.9
514.25	5591.3
514.50	5638.2
514.75	5644.1
515.00	5580.9
515.25	5626.3
515.50	5673.0
515.75	5663.9
516.00	5701.4
516.25	5748.6
516.50	5690.8
516.75	5764.4
517.00	5779.0
517.25	5775.0
517.50	5750.4
517.75	5828.7
518.00	5825.1
518.25	5828.7
518.50	5881.0
518.75	5836.1
519.00	5936.1
519.25	5838.1
519.50	5893.7
519.75	5952.5
520.00	5958.2
520.25	5955.7
520.50	5949.4
520.75	5970.6
521.00	5951.9
521.25	6050.5
521.50	6021.6
521.75	6048.5
522.00	6076.7
522.25	6164.4
522.50	6143.7
522.75	6104.6
523.00	6155.0
523.25	6189.9
523.50	6182.7
523.75	6233.7
524.00	6192.4
524.25	6392.6
524.50	6287.0
524.75	6302.5
525.00	6301.9
525.25	6387.4
525.50	6458.0
525.75	6452.6
526.00	6454.4
526.25	6430.7
526.50	6512.8
526.75	6515.1
527.00	6538.6
527.25	6533.2
527.50	6613.9
527.75	6659.5
528.00	6640.3
528.25	6648.9
528.50	6711.9
528.75	6809.1
529.00	6782.7
529.25	6752.3
529.50	6823.6
529.75	6856.1
530.00	6947.9
530.25	6886.3
530.50	7012.9
530.75	7009.1
531.00	7034.1
531.25	7081.3
531.50	7076.8
531.75	7131.4
532.00	7190.3
532.25	7275.3
532.50	7275.1
532.75	7242.8
533.00	7379.4
533.25	7345.7
533.50	7432.6
533.75	7389.3
534.00	7520.4
534.25	7496.5
534.50	7596.9
534.75	7604.6
535.00	7621.7
535.25	7677.2
535.50	7730.0
535.75	7793.7
536.00	7812.6
536.25	7891.1
536.50	7979.4
536.75	7994.5
537.00	8028.3
537.25	8069.0
537.50	8181.3
537.75	8178.2
538.00	8217.4
538.25	8259.4
538.50	8330.0
538.75	8406.1
539.00	8456.8
539.25	8568.3
539.50	8582.5
539.75	8631.5
540.00	8744.8
540.25	8714.1
540.50	8798.3
540.75	8896.2
541.00	8975.4
541.25	9025.5
541.50	9118.9
541.75	9111.9
542.00	9188.2
542.25	9305.8
542.50	9320.4
542.75	9364.0
543.00	9493.0
543.25	9531.0
543.50	9609.9
543.75	9677.0
544.00	9750.5
544.25	9800.2
544.50	9900.1
544.75	9864.9
545.00	9948.0
545.25	10053
545.50	10081
545.75	10189
546.00	10215
546.25	10373
546.50	10378
546.75	10476
547.00	10461
547.25	10525
547.50	10689
547.75	10708
548.00	10833
548.25	10803
548.50	10917
548.75	10966
549.00	11061
549.25	11113
549.50	11142
549.75	11227
550.00	11272
550.25	11359
550.50	11432
550.75	11472
551.00	11613
551.25	11636
551.50	11700
551.75	11754
552.00	11867
552.25	11927
552.50	12000
552.75	12055
553.00	12132
553.25	12208
553.50	12292
553.75	12311
554.00	12428
554.25	12468
554.50	12554
554.75	12632
555.00	12705
555.25	12805
555.50	12884
555.75	13017
556.00	13049
556.25	13163
556.50	13189
556.75	13287
557.00	13348
557.25	13371
557.50	13463
557.75	13581
558.00	13650
558.25	13700
558.50	13725
558.75	13883
559.00	13898
559.25	13926
559.50	14030
559.75	14128
560.00	14207
560.25	14260
560.50	14279
560.75	14437
561.00	14497
561.25	14546
561.50	14641
561.75	14688
562.00	14741
562.25	14868
562.50	14930
562.75	14900
563.00	15044
563.25	15083
563.50	15185
563.75	15228
564.00	15203
564.25	15436
564.50	15451
564.75	15515
565.00	15576
565.25	15594
565.50	15663
565.75	15756
566.00	15811
566.25	15940
566.50	15987
566.75	16018
567.00	16031
567.25	16180
567.50	16176
567.75	16336
568.00	16303
568.25	16440
568.50	16459
568.75	16544
569.00	16587
569.25	16664
569.50	16781
569.75	16775
570.00	16831
570.25	16910
570.50	16974
570.75	17016
571.00	17112
571.25	17188
571.50	17221
571.75	17287
572.00	17355
572.25	17500
572.50	17498
572.75	17659
573.00	17595
573.25	17714
573.50	17737
573.75	17827
574.00	17855
574.25	17894
574.50	18074
574.75	18111
575.00	18181
575.25	18251
575.50	18394
575.75	18465
576.00	18549
576.25	18599
576.50	18789
576.75	18796
577.00	18928
577.25	18981
577.50	19107
577.75	19227
578.00	19355
578.25	19378
578.50	19483
578.75	19662
579.00	19718
579.25	19888
579.50	19993
579.75	20110
580.00	20226
580.25	20320
580.50	20416
580.75	20577
581.00	20582
581.25	20849
581.50	20978
581.75	21122
582.00	21295
582.25	21385
582.50	21524
582.75	21682
583.00	21749
583.25	21908
583.50	22043
583.75	22208
584.00	22374
584.25	22496
584.50	22558
584.75	22705
585.00	22811
585.25	22952
585.50	23198
585.75	23284
586.00	23481
586.25	23588
586.50	23652
586.75	23861
587.00	23975
587.25	24204
587.50	24245
587.75	24339
588.00	24513
588.25	24641
588.50	24713
588.75	24924
589.00	24943
589.25	25119
589.50	25238
589.75	25404
590.00	25451
590.25	25514
590.50	25676
590.75	25787
591.00	25883
591.25	26001
591.50	26020
591.75	26231
592.00	26364
592.25	26401
592.50	26481
592.75	26631
593.00	26663
593.25	26828
593.50	26831
593.75	26886
594.00	26967
594.25	27096
594.50	27115
594.75	27222
595.00	27248
595.25	27392
595.50	27388
595.75	27456
596.00	27418
596.25	27565
596.50	27600
596.75	27646
597.00	27618
597.25	27650
597.50	27770
597.75	27789
598.00	27755
598.25	27792
598.50	27827
598.75	27843
599.00	27841
599.25	27830
599.50	27940
599.75	27943
600.00	27934
600.25	27980
600.50	27954
600.75	27990
601.00	27926
601.25	27910
601.50	27943
601.75	27889
602.00	27951
602.25	27978
602.50	27956
602.75	27972
603.00	28000
603.25	27846
603.50	27872
603.75	27777
604.00	27880
604.25	27924
604.50	27782
604.75	27768
605.00	27803
605.25	27701
605.50	27700
605.75	27733
606.00	27675
606.25	27685
606.50	27647
606.75	27529
607.00	27490
607.25	27464
607.50	27502
607.75	27262
608.00	27326
608.25	27317
608.50	27224
608.75	27196
609.00	27041
609.25	26957
609.50	26918
609.75	26833
610.00	26691
610.25	26580
610.50	26425
610.75	26371
611.00	26228
611.25	26070
611.50	25944
611.75	25850
612.00	25608
612.25	25550
612.50	25332
612.75	25168
613.00	24914
613.25	24787
613.50	24653
613.75	24553
614.00	24390
614.25	24171
614.50	24006
614.75	23744
615.00	23530
615.25	23270
615.50	22972
615.75	22699
616.00	22353
616.25	22147
616.50	21818
616.75	21558
617.00	21241
617.25	20906
617.50	20590
617.75	20291
618.00	19940
618.25	19609
618.50	19197
618.75	18907
619.00	18516
619.25	18116
619.50	17770
619.75	17385
620.00	16982
620.25	16628
620.50	16220
620.75	15849
621.00	15455
621.25	15070
621.50	14730
621.75	14252
622.00	13903
622.25	13474
622.50	13080
622.75	12738
623.00	12364
623.25	12093
623.50	11584
623.75	11275
624.00	10861
624.25	10502
624.50	10216
624.75	9925.6
625.00	9545.2
625.25	9224.1
625.50	8843.2
625.75	8575.1
626.00	8234.6
626.25	7980.5
626.50	7611.8
626.75	7479.5
627.00	7156.0
627.25	6868.9
627.50	6580.1
627.75	6358.3
628.00	6120.0
628.25	5882.1
628.50	5691.7
628.75	5471.2
629.00	5309.7
629.25	5010.9
629.50	4843.0
629.75	4625.3
630.00	4501.1
630.25	4361.5
630.50	4192.2
630.75	3999.5
631.00	3874.7
631.25	3734.8
631.50	3594.9
631.75	3441.7
632.00	3314.7
632.25	3166.0
632.50	3104.1
632.75	2951.6
633.00	2832.4
633.25	2724.8
633.50	2656.9
633.75	2595.7
634.00	2464.6
634.25	2361.7
