Wavelength (nm)	Q21 abs e
498.00	9775.5
499.00	10430
500.00	11054
501.00	11658
502.00	12313
503.00	12866
504.00	13274
505.00	13520
506.00	13647
507.00	13609
508.00	13507
509.00	13279
510.00	12979
511.00	12560
512.00	12020
513.00	11448
514.00	10773
515.00	10057
516.00	9291.9
517.00	8419.8
518.00	7606.0
519.00	6732.5
520.00	6003.8
521.00	5361.9
522.00	4862.9
523.00	4415.5
524.00	4174.4
525.00	4046.6
526.00	4044.5
527.00	4157.7
528.00	4440.4
529.00	4739.5
530.00	5188.3
531.00	5750.9
532.00	6329.9
533.00	7087.2
534.00	7731.5
535.00	8448.0
536.00	9112.2
537.00	9753.3
538.00	10362
539.00	10855
540.00	11144
541.00	11335
542.00	11369
543.00	11229
544.00	10826
545.00	10270
546.00	9414.3
547.00	8448.5
548.00	7486.2
549.00	6532.9
550.00	5623.3
551.00	4842.0
552.00	4171.5
553.00	3644.7
554.00	3253.2
555.00	2903.8
556.00	2662.1
557.00	2456.2
558.00	2406.1
559.00	2356.9
560.00	2405.2
561.00	2414.7
562.00	2522.5
563.00	2705.6
564.00	2859.6
565.00	3068.9
566.00	3339.0
567.00	3635.0
568.00	4011.2
569.00	4400.9
570.00	4860.0
571.00	5317.6
572.00	5744.4
573.00	6130.6
574.00	6501.4
575.00	6671.5
576.00	6734.1
577.00	6716.1
578.00	6558.4
579.00	6332.8
580.00	6146.4
581.00	5962.0
582.00	5713.8
583.00	5435.1
584.00	5199.0
585.00	4958.1
586.00	4624.9
587.00	4290.8
588.00	3982.7
589.00	3606.3
590.00	3268.8
591.00	2932.8
592.00	2632.9
593.00	2365.5
594.00	2102.1
595.00	1898.5
596.00	1736.2
597.00	1604.8
598.00	1542.3
599.00	1480.3
600.00	1453.4
601.00	1440.2
602.00	1429.9
603.00	1429.3
604.00	1430.6
605.00	1409.9
606.00	1368.7
607.00	1308.1
608.00	1259.4
609.00	1208.6
610.00	1208.8
611.00	1176.8
612.00	1149.4
613.00	1199.7
614.00	1225.8
615.00	1318.4
616.00	1426.5
617.00	1552.5
618.00	1691.1
619.00	1852.0
620.00	2096.0
621.00	2273.2
622.00	2564.9
623.00	2867.9
624.00	3204.8
625.00	3601.5
626.00	3975.2
627.00	4375.8
628.00	4749.4
629.00	5029.3
630.00	5260.3
631.00	5326.0
632.00	5268.4
633.00	5019.5
634.00	4649.4
635.00	4130.6
636.00	3556.8
637.00	2944.0
638.00	2367.9
639.00	1871.5
640.00	1493.0
641.00	1179.0
642.00	934.79
643.00	775.70
644.00	608.48
645.00	556.74
646.00	412.18
647.00	368.98
648.00	335.99
649.00	282.85
650.00	241.87
651.00	206.28
652.00	194.26
653.00	184.18
654.00	140.29
655.00	154.22
656.00	141.44
657.00	169.35
658.00	142.71
659.00	155.43
660.00	164.18
661.00	207.02
662.00	195.03
663.00	211.70
664.00	205.84
665.00	228.36
666.00	262.88
667.00	185.65
668.00	233.36
669.00	246.06
670.00	227.22
671.00	213.47
672.00	218.63
673.00	182.48
674.00	190.03
675.00	200.11
676.00	204.03
677.00	173.10
678.00	178.64
679.00	152.04
680.00	160.41
681.00	137.40
682.00	124.27
683.00	139.09
684.00	139.92
685.00	146.74
686.00	111.81
687.00	118.17
688.00	100.19
689.00	112.24
690.00	119.15
691.00	105.95
692.00	112.56
693.00	113.31
694.00	94.059
695.00	94.629
696.00	112.92
697.00	115.29
698.00	96.754
699.00	75.364
700.00	89.259
