Wavelength (nm)	I17 abs e
643.25	1.1681e+05
643.50	1.1695e+05
643.75	1.1679e+05
644.00	1.1670e+05
644.25	1.1653e+05
644.50	1.1621e+05
644.75	1.1615e+05
645.00	1.1563e+05
645.25	1.1534e+05
645.50	1.1522e+05
645.75	1.1456e+05
646.00	1.1424e+05
646.25	1.1384e+05
646.50	1.1349e+05
646.75	1.1230e+05
647.00	1.1184e+05
647.25	1.1102e+05
647.50	1.1040e+05
647.75	1.0979e+05
648.00	1.0857e+05
648.25	1.0798e+05
648.50	1.0682e+05
648.75	1.0582e+05
649.00	1.0510e+05
649.25	1.0391e+05
649.50	1.0310e+05
649.75	1.0163e+05
650.00	1.0070e+05
650.25	99535
650.50	98398
650.75	97261
651.00	95856
651.25	94474
651.50	93078
651.75	92001
652.00	90523
652.25	89145
652.50	87906
652.75	86436
653.00	85113
653.25	83666
653.50	82557
653.75	81624
654.00	80379
654.25	79389
654.50	77950
654.75	76778
655.00	75467
655.25	73724
655.50	72252
655.75	70719
656.00	69789
656.25	68210
656.50	66946
656.75	65339
657.00	63974
657.25	62321
657.50	61113
657.75	59986
658.00	58488
658.25	57079
658.50	55932
658.75	54668
659.00	53324
659.25	51987
659.50	50698
659.75	49655
660.00	48493
660.25	47277
660.50	46318
660.75	44886
661.00	44162
661.25	42799
661.50	41913
661.75	40686
662.00	39747
662.25	38855
662.50	37854
662.75	37127
663.00	36000
663.25	35363
663.50	34347
663.75	33432
664.00	32642
664.25	31998
664.50	31200
664.75	30251
665.00	29393
665.25	28868
665.50	27894
665.75	27413
666.00	26659
666.25	26134
666.50	25366
666.75	24774
667.00	24086
667.25	23338
667.50	23025
667.75	22333
668.00	21779
668.25	21254
668.50	20726
668.75	20207
669.00	19464
669.25	19049
669.50	18343
669.75	18116
670.00	17546
670.25	16995
670.50	16558
670.75	16016
671.00	15793
671.25	15211
671.50	14709
671.75	14340
672.00	13880
672.25	13754
672.50	13045
672.75	12805
673.00	12299
673.25	12159
673.50	11634
673.75	11489
674.00	10971
674.25	10697
674.50	10245
674.75	9908.7
675.00	9608.1
675.25	9241.8
675.50	8989.3
675.75	8574.9
676.00	8239.1
676.25	7896.8
676.50	7868.7
676.75	7622.7
677.00	7251.6
677.25	7021.5
677.50	6930.1
677.75	6709.7
678.00	6501.3
678.25	6307.3
678.50	6035.6
678.75	5874.5
679.00	5715.8
679.25	5447.3
679.50	5218.0
679.75	5079.4
680.00	4975.2
680.25	5028.1
680.50	4697.0
680.75	4771.6
681.00	4417.3
681.25	4309.9
681.50	4172.0
681.75	3938.8
682.00	3931.6
682.25	3863.4
682.50	3723.2
682.75	3559.7
683.00	3628.6
683.25	3357.7
683.50	3268.7
683.75	3255.9
684.00	3194.1
684.25	3160.5
684.50	2944.9
684.75	3085.1
685.00	2722.0
685.25	2637.1
685.50	2544.1
685.75	2523.3
686.00	2526.5
686.25	2255.5
686.50	2444.7
686.75	2498.4
687.00	2476.0
687.25	2217.1
687.50	2064.0
687.75	2049.5
688.00	2019.9
688.25	2010.3
688.50	1716.9
688.75	1817.9
689.00	1942.9
689.25	1622.3
689.50	1533.4
689.75	1475.6
690.00	1507.7
690.25	1496.5
690.50	1530.1
690.75	1192.7
691.00	1249.6
691.25	1469.2
691.50	1313.7
691.75	1062.8
692.00	1272.8
692.25	1283.3
692.50	1259.2
692.75	1285.7
693.00	1097.3
693.25	1031.6
693.50	1182.3
693.75	1005.1
694.00	928.99
694.25	894.52
694.50	949.03
694.75	1157.4
695.00	795.93
695.25	851.24
695.50	903.34
695.75	757.46
696.00	935.40
696.25	925.78
696.50	840.02
696.75	870.48
697.00	790.32
697.25	597.15
697.50	833.60
697.75	753.45
698.00	806.35
698.25	765.47
698.50	808.76
698.75	709.37
699.00	655.66
699.25	519.40
699.50	697.34
699.75	445.66
700.00	646.04
