Wavelength (nm)	Q23 abs e
430.00	62618
431.00	54341
432.00	43750
433.00	32933
434.00	24634
435.00	18722
436.00	14044
437.00	10808
438.00	8470.6
439.00	6861.5
440.00	5662.0
441.00	4793.7
442.00	4258.0
443.00	3859.5
444.00	3694.9
445.00	3580.3
446.00	3526.7
447.00	3359.0
448.00	3138.8
449.00	2868.9
450.00	2569.3
451.00	2277.6
452.00	2053.1
453.00	1829.8
454.00	1626.3
455.00	1512.0
456.00	1409.6
457.00	1319.4
458.00	1274.8
459.00	1212.4
460.00	1122.2
461.00	1080.2
462.00	1060.9
463.00	1100.1
464.00	1120.2
465.00	1084.9
466.00	1038.3
467.00	1022.1
468.00	1048.8
469.00	1046.5
470.00	1017.9
471.00	1079.2
472.00	1111.5
473.00	1126.8
474.00	1055.5
475.00	1087.3
476.00	1045.3
477.00	1002.4
478.00	1023.0
479.00	987.76
480.00	962.22
481.00	942.19
482.00	902.10
483.00	887.38
484.00	865.75
485.00	904.55
486.00	964.45
487.00	835.24
488.00	832.05
489.00	706.98
490.00	740.94
491.00	707.59
492.00	691.93
493.00	709.51
494.00	672.98
495.00	643.74
496.00	688.02
497.00	695.19
498.00	668.81
499.00	672.60
500.00	650.09
501.00	651.22
502.00	675.10
503.00	657.46
504.00	665.42
505.00	720.89
506.00	747.97
507.00	733.57
508.00	730.36
509.00	726.89
510.00	772.98
511.00	851.60
512.00	822.03
513.00	818.39
514.00	821.33
515.00	880.86
516.00	871.41
517.00	904.76
518.00	936.09
519.00	949.21
520.00	966.41
521.00	947.08
522.00	944.80
523.00	947.66
524.00	972.73
525.00	986.54
526.00	961.33
527.00	938.24
528.00	946.86
529.00	964.91
530.00	950.24
531.00	933.89
532.00	936.10
533.00	955.02
534.00	953.35
535.00	948.57
536.00	875.05
537.00	888.63
538.00	974.16
539.00	960.69
540.00	978.41
541.00	1023.0
542.00	1108.6
543.00	1162.9
544.00	1279.0
545.00	1375.0
546.00	1456.8
547.00	1599.0
548.00	1699.8
549.00	1729.3
550.00	1802.0
551.00	1971.8
552.00	2227.7
553.00	2407.7
554.00	2551.7
555.00	2695.7
556.00	2794.7
557.00	2865.0
558.00	2993.7
559.00	3102.2
560.00	3268.5
561.00	3350.6
562.00	3340.9
563.00	3365.9
564.00	3340.0
565.00	3280.8
566.00	3279.6
567.00	3292.7
568.00	3310.3
569.00	3295.3
570.00	3246.2
571.00	3152.1
572.00	3005.7
573.00	2883.5
574.00	2799.2
575.00	2626.6
576.00	2525.1
577.00	2494.6
578.00	2464.7
579.00	2370.7
580.00	2471.1
581.00	2499.9
582.00	2465.5
583.00	2287.9
584.00	2522.6
585.00	2787.4
586.00	2850.9
587.00	3257.1
588.00	3692.7
589.00	4009.4
590.00	4630.7
591.00	5365.5
592.00	6445.3
593.00	7719.9
594.00	9150.8
595.00	10974
596.00	12459
597.00	13610
598.00	13921
599.00	13588
600.00	12981
601.00	12607
602.00	12753
603.00	13512
604.00	14395
605.00	15231
606.00	15464
607.00	14853
608.00	13837
609.00	12852
610.00	12270
611.00	12138
612.00	12282
613.00	12513
614.00	12383
615.00	11746
616.00	10595
617.00	9112.3
618.00	7606.9
619.00	6136.6
620.00	4943.3
621.00	3987.2
622.00	3245.1
623.00	2730.6
624.00	2269.9
625.00	1944.2
626.00	1708.4
627.00	1553.8
628.00	1404.4
629.00	1331.5
630.00	1249.3
631.00	1205.6
632.00	1184.1
633.00	1147.4
634.00	1084.6
635.00	1027.2
636.00	1037.8
637.00	995.25
638.00	985.16
639.00	930.88
640.00	869.95
641.00	813.28
642.00	807.77
643.00	821.76
644.00	830.27
645.00	882.54
646.00	1027.8
647.00	1123.6
648.00	1362.6
649.00	1592.7
650.00	1784.5
651.00	2151.3
652.00	2580.5
653.00	3164.9
654.00	3751.8
655.00	5526.0
656.00	6570.4
657.00	5305.7
658.00	7594.0
659.00	9601.7
660.00	10654
661.00	11332
662.00	11500
663.00	11066
664.00	10144
665.00	9016.4
666.00	7660.8
667.00	6322.8
668.00	5137.5
669.00	4028.1
670.00	3134.6
671.00	2469.0
672.00	1937.2
673.00	1482.1
674.00	1196.0
675.00	961.14
676.00	801.91
677.00	688.71
678.00	609.30
679.00	527.79
680.00	439.02
681.00	380.14
682.00	347.11
683.00	324.13
684.00	306.61
685.00	310.98
686.00	234.60
687.00	209.27
688.00	205.94
689.00	217.75
690.00	196.58
691.00	232.76
692.00	183.38
693.00	195.38
694.00	149.85
695.00	174.10
696.00	186.46
697.00	189.63
698.00	167.86
699.00	170.57
700.00	158.17
701.00	166.45
702.00	158.75
703.00	156.48
704.00	137.00
705.00	127.88
706.00	150.24
707.00	209.56
708.00	146.59
709.00	153.70
710.00	137.96
711.00	166.93
712.00	143.70
713.00	147.89
714.00	149.23
715.00	143.28
716.00	121.68
717.00	111.77
718.00	136.16
719.00	120.19
720.00	110.16
721.00	114.30
722.00	98.145
723.00	80.565
724.00	119.19
725.00	85.983
726.00	105.80
727.00	65.049
728.00	97.522
729.00	101.78
730.00	90.202
731.00	100.29
732.00	79.150
733.00	103.43
734.00	134.83
735.00	87.016
736.00	72.614
737.00	84.506
738.00	69.899
739.00	132.43
740.00	81.965
741.00	87.239
742.00	64.733
743.00	91.259
744.00	93.298
745.00	75.805
746.00	85.657
747.00	106.24
748.00	88.860
749.00	71.484
750.00	96.057
751.00	102.53
752.00	66.465
753.00	84.567
754.00	91.532
755.00	71.445
756.00	115.43
757.00	124.91
758.00	132.98
759.00	76.511
760.00	101.23
761.00	133.97
762.00	83.736
763.00	132.71
764.00	113.26
765.00	132.24
766.00	79.735
767.00	79.646
768.00	137.63
769.00	133.57
770.00	106.20
771.00	114.07
772.00	81.154
773.00	102.00
774.00	99.487
775.00	103.39
776.00	67.242
777.00	94.030
778.00	84.729
779.00	106.53
780.00	116.94
781.00	96.647
782.00	80.729
783.00	106.23
784.00	86.468
785.00	95.970
786.00	95.298
787.00	76.610
788.00	112.35
789.00	103.25
790.00	89.024
791.00	85.028
792.00	99.544
793.00	70.916
794.00	131.43
795.00	142.89
796.00	89.218
797.00	82.657
798.00	113.88
799.00	103.38
800.00	87.229
