Wavelength (nm)	S09 abs e
632.50	5143.8
632.69	5183.2
632.88	5378.5
633.06	5174.7
633.25	5602.9
633.44	5453.9
633.62	5678.3
633.81	5361.4
634.00	5440.2
634.19	5558.4
634.37	5556.6
634.56	5414.5
634.75	5357.9
634.94	5767.3
635.13	5722.8
635.31	6116.8
635.50	6348.0
635.69	5542.9
635.87	5738.2
636.06	5911.2
636.25	6000.3
636.44	5477.8
636.62	5954.0
636.81	6231.5
637.00	6293.2
637.19	5930.0
637.37	6435.4
637.56	6322.3
637.75	5851.3
637.94	6416.5
638.12	6303.5
638.31	6497.0
638.50	6572.4
638.69	6531.3
638.87	6216.1
639.06	6394.2
639.25	6389.1
639.44	6294.9
639.63	6488.5
639.81	6608.4
640.00	7163.3
640.19	6563.8
640.37	6678.6
640.56	6300.0
640.75	6738.5
640.94	7014.3
641.12	6851.6
641.31	6887.6
641.50	7201.0
641.69	7074.3
641.88	7077.7
642.06	6827.6
642.25	7399.7
642.44	6604.9
642.63	7117.1
642.81	6937.2
643.00	6731.7
643.19	6865.3
643.38	7053.7
643.56	7031.4
643.75	7166.8
643.94	7031.4
644.12	7497.4
644.31	6765.9
644.50	7480.2
644.69	6834.5
644.87	7180.5
645.06	7346.6
645.25	7507.6
645.44	6834.5
645.62	7367.2
645.81	7029.7
646.00	7631.0
646.19	7410.0
646.37	7101.7
646.56	7740.6
646.75	7634.4
646.94	7353.5
647.13	7809.1
647.31	7901.6
647.50	8173.9
647.69	7560.7
647.87	7732.0
648.06	8134.5
648.25	7726.9
648.44	8059.2
648.62	7516.2
648.81	7341.5
649.00	7838.2
649.19	8132.8
649.38	8244.2
649.56	8540.5
649.75	8153.4
649.94	8424.0
650.13	7915.3
650.31	7677.2
650.50	7769.7
650.69	8168.8
650.88	7839.9
651.06	8382.9
651.25	8215.1
651.44	8115.7
651.62	8360.7
651.81	9009.8
652.00	8432.6
652.19	8800.9
652.37	8641.6
652.56	8583.3
652.75	8023.2
652.94	8636.4
653.12	8153.4
653.31	8826.6
653.50	8496.0
653.69	8696.4
653.88	9126.3
654.06	8418.9
654.25	9133.2
654.44	8454.9
654.63	8627.9
654.81	9186.3
655.00	8958.5
655.19	8987.6
655.37	9328.4
655.56	9338.7
655.75	9768.7
655.94	9328.4
656.12	9756.7
656.31	9612.8
656.50	9537.4
656.69	9570.0
656.87	9936.5
657.06	10142
657.25	9826.9
657.44	10015
657.62	10468
657.81	10048
658.00	10168
658.19	10401
658.38	9900.5
658.56	9486.0
658.75	10122
658.94	10678
659.12	10608
659.31	10168
659.50	10531
659.69	10976
659.87	10873
660.06	11082
660.25	11093
660.44	10769
660.63	10736
660.81	11374
661.00	11430
661.19	10860
661.38	11550
661.56	11278
661.75	11082
661.94	11759
662.13	11069
662.31	11708
662.50	11709
662.69	11315
662.87	11891
663.06	11442
663.25	11728
663.44	11934
663.62	11985
663.81	11826
664.00	11624
664.19	11761
664.37	11516
664.56	11288
664.75	12072
664.94	11958
665.12	12245
665.31	11565
665.50	11913
665.69	12410
665.88	12066
666.06	12117
666.25	11833
666.44	11959
666.62	12544
666.81	11970
667.00	12341
667.19	12204
667.37	11966
667.56	12328
667.75	12571
667.94	12158
668.13	12163
668.31	12442
668.50	12090
668.69	11925
668.88	12624
669.06	12936
669.25	12355
669.44	13023
669.63	12694
669.81	12432
670.00	12341
670.19	12580
670.37	12672
670.56	13194
670.75	12544
670.94	12571
671.12	12511
671.31	12576
671.50	12847
671.69	13076
671.87	12552
672.06	12627
672.25	13662
672.44	13047
672.63	13516
672.81	13436
673.00	13362
673.19	13931
673.38	13708
673.56	13595
673.75	13976
673.94	14424
674.12	14000
674.31	13845
674.50	14666
674.69	14745
674.87	14542
675.06	15065
675.25	14548
675.44	15358
675.62	15562
675.81	15324
676.00	15425
676.19	15502
676.37	16093
676.56	16221
676.75	16394
676.94	16060
677.13	16690
677.31	16502
677.50	16641
677.69	17468
677.87	17412
678.06	17182
678.25	17842
678.44	18092
678.62	18152
678.81	18655
679.00	18811
679.19	19148
679.38	18981
679.56	20156
679.75	19858
679.94	20399
680.13	20433
680.31	20896
680.50	21310
680.69	21812
680.88	21421
681.06	22215
681.25	22329
681.44	22655
681.62	22821
681.81	23266
682.00	23729
682.19	23958
682.37	24376
682.56	24996
682.75	25217
682.94	25687
683.12	25961
683.31	26600
683.50	26363
683.69	27077
683.87	26860
684.06	28211
684.25	27862
684.44	28742
684.63	28784
684.81	29047
685.00	29640
685.19	30317
685.37	30330
685.56	30875
685.75	31152
685.94	31243
686.12	32209
686.31	32536
686.50	32446
686.69	32932
686.88	33739
687.06	34056
687.25	34290
687.44	34962
687.63	35267
687.81	35392
688.00	35664
688.19	36449
688.38	36428
688.56	36562
688.75	36555
688.94	37230
689.12	37521
689.31	37874
689.50	38628
689.69	38528
689.87	38821
690.06	38456
690.25	39217
690.44	39726
690.62	40010
690.81	40255
691.00	40794
691.19	41103
691.38	41248
691.56	41187
691.75	42365
691.94	41975
692.13	42435
692.31	43031
692.50	42745
692.69	43268
692.87	43612
693.06	43655
693.25	44220
693.44	44494
693.62	44630
693.81	44571
694.00	44895
694.19	45519
694.37	45455
694.56	45572
694.75	46231
694.94	46207
695.12	46373
695.31	46563
695.50	46772
695.69	46317
695.88	46270
696.06	46993
696.25	47088
696.44	47550
696.62	46837
696.81	46784
697.00	47048
697.19	46733
697.37	46932
697.56	46515
697.75	46604
697.94	46903
698.13	47024
698.31	46709
698.50	46351
698.69	47033
698.88	47271
699.06	46968
699.25	46495
699.44	46370
699.63	46128
699.81	45871
700.00	45909
700.19	46014
700.37	46007
700.56	45193
700.75	45407
700.94	45380
701.12	45722
701.31	45059
701.50	45041
701.69	45601
701.87	45035
702.06	44013
702.25	44333
702.44	43636
702.62	43718
702.81	43268
703.00	43655
703.19	43521
703.38	42677
703.56	42660
703.75	42965
703.94	42163
704.12	42139
704.31	41485
704.50	41949
704.69	41468
704.87	41570
705.06	40842
705.25	41130
705.44	41089
705.63	41074
705.81	40176
706.00	40657
706.19	39919
706.38	40130
706.56	39779
706.75	39133
706.94	39588
707.13	40209
707.31	38895
707.50	39364
707.69	38874
707.87	38525
708.06	38537
708.25	38652
708.44	38086
708.62	38280
708.81	37548
709.00	37989
709.19	37136
709.37	37286
709.56	37574
709.75	38093
709.94	36113
710.13	36898
710.31	37314
710.50	36685
710.69	37093
710.88	36382
711.06	36274
711.25	36981
711.44	35957
711.62	35584
711.81	36253
712.00	35765
712.19	35584
712.37	35805
712.56	35128
712.75	35752
712.94	35813
713.12	35997
713.31	35328
713.50	35236
713.69	34892
713.87	35135
714.06	35217
714.25	34590
714.44	34071
714.63	34258
714.81	34210
715.00	34470
715.19	34893
715.37	34393
715.56	33593
715.75	33280
715.94	34905
716.12	33871
716.31	33653
716.50	34636
716.69	33831
716.88	34304
717.06	33215
717.25	33196
717.44	33948
717.63	33852
717.81	32823
718.00	33701
718.19	33521
718.38	32906
718.56	33259
718.75	32984
718.94	32956
719.12	32811
719.31	33838
719.50	32740
719.69	33124
719.87	33504
720.06	33300
720.25	32913
720.44	33085
720.62	33417
720.81	33436
721.00	33302
721.19	32514
721.37	33217
721.56	33098
721.75	32996
721.94	33052
722.13	31939
722.31	31721
722.50	32355
722.69	32569
722.87	33160
723.06	32836
723.25	32151
723.44	32567
723.62	32187
723.81	32235
724.00	32557
724.19	33037
724.38	32607
724.56	31875
724.75	32574
724.94	33032
725.13	32605
725.31	33485
725.50	32530
725.69	32644
725.88	32391
726.06	32300
726.25	33133
726.44	33014
726.62	32853
726.81	33002
727.00	33158
727.19	33537
727.37	33869
727.56	33211
727.75	33419
727.94	33766
728.12	34667
728.31	33775
728.50	34698
728.69	34184
728.88	34107
729.06	34989
729.25	33771
729.44	34263
729.63	33629
729.81	34463
730.00	34400
730.19	34260
730.37	34994
730.56	34923
730.75	35222
730.94	35782
731.12	36408
731.31	35710
731.50	35633
731.69	36485
731.87	36421
732.06	36879
732.25	36923
732.44	36856
732.62	37168
732.81	37910
733.00	37641
733.19	38413
733.38	38477
733.56	37701
733.75	37963
733.94	38687
734.12	38773
734.31	39147
734.50	39472
734.69	40565
734.87	39391
735.06	40414
735.25	40971
735.44	41586
735.63	40501
735.81	41209
736.00	41913
736.19	42345
736.38	41800
736.56	42644
736.75	42822
736.94	42082
737.13	42535
737.31	43831
737.50	43509
737.69	43927
737.87	43746
738.06	44439
738.25	45047
738.44	44768
738.62	45342
738.81	45787
739.00	44953
739.19	45525
739.37	46502
739.56	46068
739.75	47118
739.94	47279
740.12	47004
740.31	47480
740.50	47454
740.69	47697
740.88	48117
741.06	48276
741.25	48453
741.44	48083
741.62	48155
741.81	48458
742.00	49080
742.19	49222
742.37	48362
742.56	49056
742.75	48987
742.94	49417
743.13	50025
743.31	49051
743.50	48275
743.69	49729
743.88	49383
744.06	49169
744.25	49405
744.44	49253
744.63	50715
744.81	49626
745.00	48754
745.19	49789
745.37	49796
745.56	49540
745.75	49271
745.94	49373
746.12	49206
746.31	49116
746.50	49086
746.69	49732
746.87	48591
747.06	49475
747.25	49280
747.44	49902
747.63	49001
747.81	49006
748.00	48797
748.19	49001
748.38	49715
748.56	48619
748.75	49688
748.94	48915
749.12	48854
749.31	49386
749.50	48413
749.69	48622
749.87	48550
750.06	48129
750.25	47982
750.44	47643
750.62	46933
750.81	48369
751.00	47781
751.19	47826
751.37	47559
751.56	47668
751.75	47569
751.94	46825
752.13	48287
752.31	47776
752.50	47754
752.69	46707
752.87	47358
753.06	48759
753.25	47093
753.44	47377
753.62	47231
753.81	47382
754.00	46673
754.19	47358
754.38	46983
754.56	47723
754.75	47788
754.94	48591
755.13	48024
755.31	48569
755.50	48321
755.69	48374
755.88	50215
756.06	49316
756.25	50537
756.44	49931
756.62	49802
756.81	51354
757.00	51855
757.19	50969
757.37	51483
757.56	52182
757.75	52159
757.94	53167
758.12	53321
758.31	54450
758.50	54585
758.69	55059
758.87	54814
759.06	56801
759.25	55349
759.44	56762
759.63	57594
759.81	58811
760.00	60217
760.19	60890
760.37	62820
760.56	63334
760.75	63495
760.94	64410
761.12	65225
761.31	66738
761.50	66841
761.69	69676
761.88	68382
762.06	71327
762.25	72116
762.44	73314
762.63	74927
762.81	76315
763.00	78182
763.19	78536
763.38	80719
763.56	81890
763.75	83410
763.94	85444
764.12	87133
764.31	88218
764.50	90001
764.69	91974
764.87	93589
765.06	94278
765.25	96383
765.44	98896
765.62	1.0033e+05
765.81	1.0319e+05
766.00	1.0462e+05
766.19	1.0857e+05
766.38	1.0787e+05
766.56	1.1203e+05
766.75	1.1248e+05
766.94	1.1589e+05
767.13	1.1685e+05
767.31	1.1855e+05
767.50	1.2084e+05
767.69	1.2294e+05
767.87	1.2562e+05
768.06	1.2696e+05
768.25	1.2791e+05
768.44	1.2765e+05
768.62	1.2877e+05
768.81	1.3069e+05
769.00	1.3157e+05
769.19	1.3438e+05
769.37	1.3734e+05
769.56	1.3907e+05
769.75	1.4235e+05
769.94	1.4286e+05
770.12	1.4382e+05
770.31	1.4615e+05
770.50	1.4773e+05
770.69	1.5063e+05
770.88	1.5168e+05
771.06	1.5546e+05
771.25	1.5689e+05
771.44	1.5885e+05
771.62	1.6038e+05
771.81	1.6382e+05
772.00	1.6551e+05
772.19	1.6701e+05
772.37	1.6891e+05
772.56	1.7342e+05
772.75	1.7453e+05
772.94	1.7675e+05
773.13	1.7803e+05
773.31	1.7934e+05
773.50	1.8198e+05
773.69	1.8382e+05
773.88	1.8678e+05
774.06	1.8680e+05
774.25	1.9225e+05
774.44	1.9204e+05
774.63	1.9261e+05
774.81	1.9697e+05
775.00	2.0044e+05
775.19	2.0209e+05
775.37	2.0292e+05
775.56	2.0355e+05
775.75	2.0819e+05
775.94	2.0872e+05
776.12	2.1137e+05
776.31	2.1360e+05
776.50	2.1636e+05
776.69	2.1593e+05
776.87	2.1839e+05
777.06	2.1824e+05
777.25	2.2245e+05
777.44	2.2461e+05
777.62	2.2431e+05
777.81	2.3108e+05
778.00	2.2958e+05
778.19	2.3050e+05
778.38	2.3369e+05
778.56	2.3722e+05
778.75	2.3554e+05
778.94	2.3821e+05
779.12	2.3569e+05
779.31	2.3928e+05
779.50	2.4239e+05
779.69	2.4512e+05
779.87	2.4320e+05
780.06	2.4647e+05
780.25	2.4984e+05
780.44	2.5090e+05
780.63	2.4913e+05
780.81	2.5534e+05
781.00	2.5315e+05
781.19	2.5564e+05
781.38	2.5906e+05
781.56	2.5723e+05
781.75	2.5895e+05
781.94	2.6314e+05
782.13	2.5771e+05
782.31	2.6161e+05
782.50	2.5915e+05
782.69	2.6323e+05
782.87	2.6309e+05
783.06	2.6567e+05
783.25	2.6434e+05
783.44	2.6314e+05
783.62	2.6437e+05
783.81	2.6264e+05
784.00	2.6755e+05
784.19	2.6663e+05
784.37	2.6900e+05
784.56	2.6370e+05
784.75	2.6866e+05
784.94	2.6803e+05
785.13	2.6419e+05
785.31	2.6609e+05
785.50	2.6286e+05
785.69	2.6706e+05
785.88	2.5876e+05
786.06	2.6328e+05
786.25	2.5421e+05
786.44	2.5827e+05
786.62	2.5843e+05
786.81	2.6113e+05
787.00	2.5731e+05
787.19	2.5460e+05
787.37	2.5385e+05
787.56	2.5066e+05
787.75	2.4968e+05
787.94	2.4871e+05
788.12	2.4854e+05
788.31	2.4561e+05
788.50	2.4278e+05
788.69	2.3842e+05
788.87	2.3807e+05
789.06	2.3729e+05
789.25	2.3436e+05
789.44	2.3117e+05
789.63	2.2986e+05
789.81	2.2898e+05
790.00	2.2893e+05
790.19	2.2438e+05
790.37	2.1927e+05
790.56	2.1746e+05
790.75	2.1477e+05
790.94	2.1276e+05
791.12	2.0903e+05
791.31	2.0883e+05
791.50	2.0413e+05
791.69	2.0206e+05
791.88	1.9754e+05
792.06	1.9688e+05
792.25	1.9233e+05
792.44	1.8853e+05
792.63	1.8391e+05
792.81	1.8200e+05
793.00	1.7827e+05
793.19	1.7658e+05
793.38	1.7301e+05
793.56	1.6707e+05
793.75	1.6660e+05
793.94	1.6178e+05
794.12	1.5780e+05
794.31	1.5715e+05
794.50	1.5181e+05
794.69	1.4749e+05
794.87	1.4221e+05
795.06	1.4032e+05
795.25	1.3622e+05
795.44	1.3237e+05
795.62	1.2888e+05
795.81	1.2642e+05
796.00	1.2279e+05
796.19	1.1858e+05
796.37	1.1808e+05
796.56	1.1474e+05
796.75	1.1180e+05
796.94	1.0675e+05
797.13	1.0581e+05
797.31	1.0205e+05
797.50	98630
797.69	96239
797.87	94012
798.06	89893
798.25	88721
798.44	87851
798.62	85856
798.81	82265
799.00	80535
799.19	77766
799.38	75847
799.56	74175
799.75	71813
799.94	69617
800.13	67786
800.31	66707
800.50	65823
800.69	63036
800.88	60243
801.06	60441
801.25	55930
801.44	56541
801.62	55174
801.81	54362
802.00	50397
802.19	50769
802.37	48362
802.56	47094
802.75	47315
802.94	45250
803.12	44188
803.31	42168
803.50	40304
803.69	40724
803.88	38864
804.06	37954
804.25	37245
804.44	36062
804.63	34376
804.81	33938
805.00	33871
805.19	31439
805.37	29955
805.56	29893
805.75	29671
805.94	29299
806.12	28078
806.31	27252
806.50	25418
806.69	25837
806.87	24458
807.06	23623
807.25	21730
807.44	23189
807.62	21574
807.81	21242
808.00	21507
808.19	20479
808.38	22555
808.56	21171
808.75	19731
808.94	20125
809.12	18141
809.31	19928
809.50	18782
809.69	16795
809.87	17052
810.06	15719
810.25	16552
810.44	16694
810.62	16867
810.81	14349
811.00	15474
811.19	15140
811.37	14063
811.56	15286
811.75	13518
811.94	13686
812.12	13782
812.31	13513
812.50	10368
812.69	12581
812.88	12648
813.06	11142
813.25	11053
813.44	11362
813.63	10567
813.81	10613
814.00	10630
814.19	10956
814.38	10115
814.56	9477.5
814.75	9969.1
814.94	9981.1
815.13	8713.5
815.31	9576.8
815.50	8453.1
815.69	7423.7
815.88	8602.2
816.06	7086.3
816.25	7953.0
816.44	8079.7
816.62	7637.8
816.81	5397.3
817.00	7795.4
817.19	6252.1
817.37	6195.5
817.56	7331.2
817.75	7007.5
817.94	5532.7
818.13	7295.2
818.31	6551.8
818.50	7708.0
818.69	6678.6
818.88	6596.4
819.06	7365.5
819.25	6425.1
819.44	6310.3
819.63	6075.6
819.81	5380.2
820.00	5025.6
820.19	5635.4
820.37	4914.3
820.56	6897.8
820.75	4643.7
820.94	4921.2
821.12	4433.0
821.31	5933.5
821.50	6360.0
821.69	5727.9
821.87	4782.4
822.06	4198.3
822.25	4677.9
822.44	4044.1
822.63	4099.0
822.81	4272.0
823.00	4768.7
823.19	3761.5
823.38	4568.3
823.56	4931.4
823.75	4904.0
823.94	4342.2
824.12	3520.0
824.31	4775.6
824.50	3872.9
824.69	4095.5
824.87	3376.1
825.06	4958.8
825.25	4417.6
825.44	5191.8
825.62	3919.1
825.81	4292.5
826.00	4220.6
826.19	4054.4
826.37	2600.2
826.56	4008.2
826.75	4032.2
826.94	4429.6
827.13	4638.5
827.31	3975.6
827.50	2456.3
827.69	4494.6
827.87	4105.8
828.06	4309.6
828.25	4809.8
828.44	3489.2
828.62	3879.7
828.81	4924.6
829.00	4343.9
829.19	2019.5
829.37	3610.8
829.56	3335.0
829.75	3504.6
829.94	3031.8
830.12	3525.1
830.31	3588.5
830.50	3112.3
830.69	2021.2
830.87	3353.9
831.06	1611.8
831.25	3314.5
831.44	2718.4
831.63	3739.3
831.81	3607.4
832.00	3338.4
832.19	4381.6
832.38	3667.3
832.56	705.71
832.75	373.41
832.94	2679.0
833.13	3638.2
833.31	4815.0
833.50	3677.6
833.69	2317.5
833.88	2982.2
834.06	2079.5
834.25	2874.2
834.44	1730.0
834.63	3321.3
834.81	2146.3
835.00	1281.2
835.19	2908.5
835.37	2005.8
835.56	3615.9
835.75	2535.1
835.94	602.94
836.12	3658.7
836.31	4100.7
836.50	2958.2
836.69	2817.7
836.88	2125.7
837.06	4203.4
837.25	1072.3
837.44	2279.9
837.63	2440.9
837.81	2399.8
838.00	3580.0
838.19	1243.6
838.38	2901.6
838.56	1558.7
838.75	3430.9
838.94	2898.2
839.12	311.75
839.31	2404.9
839.50	1310.4
839.69	3550.8
839.87	1108.2
840.06	2341.5
840.25	2257.6
840.44	1217.9
840.62	102.77
840.81	2649.9
841.00	178.14
841.19	743.40
841.38	1700.9
841.56	3151.7
841.75	1682.1
841.94	1937.3
842.13	402.53
842.31	1966.4
842.50	3516.6
842.69	2338.1
842.87	2151.4
843.06	3807.8
843.25	1683.8
843.44	1145.9
843.62	1072.3
843.81	2026.4
844.00	1916.7
844.19	2026.4
844.37	301.47
844.56	1567.3
844.75	1193.9
844.94	650.90
845.12	2917.1
845.31	133.61
845.50	1507.3
845.69	1750.6
845.88	2029.8
846.06	1067.1
846.25	330.59
846.44	2010.9
846.62	556.69
846.81	1394.3
847.00	1971.5
847.19	1815.7
847.37	1526.2
847.56	3482.3
847.75	2682.4
847.94	3192.8
848.12	3720.4
848.31	3071.2
848.50	334.01
848.69	1634.1
848.87	191.85
849.06	155.87
849.25	1168.2
849.44	1545.0
849.62	1121.9
849.81	1745.4
850.00	131.31
