Wavelength (nm)	Q32 abs e
580.00	9001.8
581.00	9324.5
582.00	9649.2
583.00	9997.5
584.00	10318
585.00	10639
586.00	10961
587.00	11267
588.00	11632
589.00	11910
590.00	12241
591.00	12506
592.00	12805
593.00	13029
594.00	13250
595.00	13380
596.00	13440
597.00	13459
598.00	13453
599.00	13350
600.00	13239
601.00	13068
602.00	12869
603.00	12602
604.00	12367
605.00	12100
606.00	11799
607.00	11553
608.00	11307
609.00	11030
610.00	10769
611.00	10566
612.00	10339
613.00	10168
614.00	9997.5
615.00	9884.3
616.00	9800.9
617.00	9792.4
618.00	9858.6
619.00	9984.7
620.00	10243
621.00	10585
622.00	11051
623.00	11681
624.00	12414
625.00	13339
626.00	14348
627.00	15450
628.00	16572
629.00	17794
630.00	18959
631.00	20010
632.00	20924
633.00	21730
634.00	22341
635.00	22788
636.00	23110
637.00	23279
638.00	23328
639.00	23352
640.00	23294
641.00	23172
642.00	22976
643.00	22818
644.00	22593
645.00	22403
646.00	22187
647.00	21974
648.00	21760
649.00	21593
650.00	21469
651.00	21301
652.00	21183
653.00	21038
654.00	20830
655.00	20653
656.00	20412
657.00	20076
658.00	19683
659.00	19194
660.00	18662
661.00	18055
662.00	17375
663.00	16698
664.00	15959
665.00	15211
666.00	14461
667.00	13705
668.00	12950
669.00	12198
670.00	11500
671.00	10803
672.00	10100
673.00	9463.3
674.00	8820.2
675.00	8213.4
676.00	7638.6
677.00	7125.8
678.00	6632.2
679.00	6160.0
680.00	5737.0
681.00	5309.6
682.00	4959.2
683.00	4611.0
684.00	4311.8
685.00	4010.5
686.00	3749.9
687.00	3523.4
688.00	3378.1
689.00	3211.4
690.00	3091.8
691.00	2984.9
692.00	2916.6
693.00	2869.6
694.00	2861.0
695.00	2854.6
696.00	2882.4
697.00	2935.8
698.00	3010.6
699.00	3130.2
700.00	3252.0
701.00	3373.8
702.00	3510.6
703.00	3625.9
704.00	3743.5
705.00	3837.5
706.00	3944.3
707.00	3995.6
708.00	4070.4
709.00	4044.7
710.00	4042.6
711.00	4012.7
712.00	3931.5
713.00	3873.8
714.00	3764.8
715.00	3655.9
716.00	3536.2
717.00	3397.3
718.00	3264.8
719.00	3119.6
720.00	3004.2
721.00	2869.6
722.00	2720.0
723.00	2591.8
724.00	2461.5
725.00	2343.9
726.00	2222.1
727.00	2126.0
728.00	1989.2
729.00	1901.6
730.00	1839.7
731.00	1728.6
732.00	1615.3
733.00	1555.5
734.00	1493.5
735.00	1420.9
736.00	1354.7
737.00	1305.5
738.00	1232.9
739.00	1213.6
740.00	1143.1
741.00	1132.4
742.00	1044.8
743.00	1032.0
744.00	976.46
745.00	974.33
746.00	946.55
747.00	931.59
748.00	886.72
749.00	865.35
750.00	865.35
751.00	835.44
752.00	807.66
753.00	805.53
754.00	788.43
755.00	747.84
756.00	769.20
757.00	771.34
758.00	737.15
759.00	726.47
760.00	711.51
761.00	698.69
762.00	677.33
763.00	664.51
764.00	688.01
765.00	675.19
766.00	666.64
767.00	666.64
768.00	638.87
769.00	658.10
770.00	632.46
771.00	621.77
772.00	617.50
773.00	628.18
774.00	649.55
775.00	617.50
776.00	583.31
777.00	606.82
778.00	589.72
779.00	589.72
780.00	604.68
781.00	630.32
782.00	613.23
783.00	600.41
784.00	591.86
785.00	615.36
786.00	604.68
787.00	598.27
788.00	585.45
789.00	598.27
790.00	596.13
791.00	583.31
792.00	585.45
793.00	589.72
794.00	589.72
795.00	576.90
796.00	585.45
797.00	564.08
798.00	561.95
799.00	559.81
800.00	568.36
