Wavelength (nm)	Q09 abs e
588.00	3362.5
588.25	2966.1
588.50	3104.9
588.75	3124.7
589.00	3758.9
589.25	3554.1
589.50	2668.9
589.75	2649.0
590.00	3468.2
590.25	4617.7
590.50	3864.6
590.75	3488.0
591.00	4036.3
591.25	5317.9
591.50	3210.6
591.75	4492.1
592.00	5568.9
592.25	3772.1
592.50	4327.0
592.75	4062.7
593.00	4855.5
593.25	3706.0
593.50	4558.2
593.75	4439.3
594.00	4862.1
594.25	4743.2
594.50	6421.1
594.75	5978.5
595.00	6460.8
595.25	4730.0
595.50	5985.1
595.75	6084.2
596.00	5582.1
596.25	5436.8
596.50	6440.9
596.75	6540.0
597.00	5760.5
597.25	6474.0
597.50	7167.6
597.75	7603.6
598.00	8726.6
598.25	7848.0
598.50	8753.1
598.75	6434.3
599.00	8706.8
599.25	8303.9
599.50	9968.6
599.75	8310.5
600.00	9876.1
600.25	8713.4
600.50	9869.5
600.75	9123.0
601.00	9004.1
601.25	9856.3
601.50	9823.3
601.75	9499.6
602.00	8561.5
602.25	8673.8
602.50	11706
602.75	9519.4
603.00	10590
603.25	10662
603.50	10028
603.75	9948.8
604.00	10391
604.25	9592.0
604.50	9922.3
604.75	11422
605.00	8693.6
605.25	10187
605.50	10193
605.75	10226
606.00	9526.0
606.25	8786.1
606.50	8673.8
606.75	8654.0
607.00	8977.7
607.25	8878.6
607.50	9222.1
607.75	8872.0
608.00	7372.4
608.25	9796.8
608.50	8356.7
608.75	8237.8
609.00	7359.2
609.25	7630.0
609.50	8356.7
609.75	6698.6
610.00	6929.8
610.25	6645.7
610.50	6883.5
610.75	4789.4
611.00	6480.6
611.25	4670.5
611.50	7319.5
611.75	5152.8
612.00	6130.5
612.25	5344.3
612.50	3844.7
612.75	6308.8
613.00	5192.4
613.25	5199.0
613.50	3045.4
613.75	4895.1
614.00	4512.0
614.25	3686.2
614.50	4095.8
614.75	4597.8
615.00	3527.7
615.25	5489.7
615.50	3851.4
615.75	4419.5
616.00	2371.6
616.25	4967.8
616.50	1744.0
616.75	3283.2
617.00	1711.0
617.25	2503.7
617.50	2213.0
617.75	3818.3
618.00	1843.1
618.25	3785.3
618.50	3111.5
618.75	2781.2
619.00	2332.0
619.25	2206.4
619.50	2318.7
619.75	1915.8
620.00	1433.5
620.25	2239.5
620.50	2404.6
620.75	2880.3
621.00	2153.6
621.25	495.46
621.50	2384.8
621.75	1321.2
622.00	2113.9
622.25	720.06
622.50	-85.879
622.75	2470.7
623.00	1255.2
623.25	1744.0
623.50	1644.9
623.75	918.25
624.00	2232.9
624.25	1882.7
624.50	2741.5
624.75	2952.9
625.00	2807.6
625.25	1453.3
625.50	244.43
625.75	2153.6
626.00	1651.5
626.25	1777.0
626.50	1605.3
626.75	2781.2
627.00	2840.6
627.25	13.212
627.50	1895.9
627.75	1334.4
628.00	1096.6
628.25	2008.3
628.50	581.34
628.75	1459.9
629.00	204.79
629.25	2279.1
629.50	1559.0
629.75	1545.8
630.00	178.36
630.25	601.15
630.50	1202.3
630.75	2298.9
631.00	2021.5
631.25	3190.7
631.50	1644.9
631.75	336.91
632.00	1882.7
632.25	825.76
632.50	1849.7
632.75	1512.8
633.00	1829.9
633.25	687.03
633.50	2457.5
633.75	1473.2
634.00	1103.2
634.25	3527.7
634.50	2754.7
634.75	1189.1
635.00	640.79
635.25	521.88
635.50	2279.1
635.75	2147.0
636.00	449.21
636.25	872.00
636.50	1737.4
636.75	2378.2
637.00	92.485
637.25	779.52
637.50	647.40
637.75	1638.3
638.00	1684.6
638.25	1123.0
638.50	1281.6
638.75	336.91
639.00	1076.8
639.25	1010.7
639.50	832.37
639.75	872.00
640.00	1030.6
640.25	515.28
640.50	951.28
640.75	1123.0
641.00	766.31
641.25	713.46
641.50	112.30
641.75	2675.5
642.00	1651.5
642.25	1644.9
642.50	1347.6
642.75	1572.2
643.00	1162.7
643.25	726.67
643.50	2913.3
643.75	1393.9
644.00	436.00
644.25	2153.6
644.50	2847.2
644.75	290.67
645.00	-138.73
645.25	1744.0
645.50	171.76
645.75	1783.6
646.00	-218.00
646.25	1142.9
646.50	204.79
646.75	-6.6060
647.00	918.25
647.25	2213.0
647.50	1413.7
647.75	1387.3
648.00	1083.4
648.25	1539.2
648.50	541.70
648.75	244.43
649.00	376.55
649.25	878.61
649.50	310.49
649.75	3210.6
650.00	-462.43
650.25	713.46
650.50	2186.6
650.75	-46.243
651.00	2351.8
651.25	-482.24
651.50	772.91
651.75	3137.9
652.00	2305.5
652.25	-224.61
652.50	178.36
652.75	363.34
653.00	409.58
653.25	898.43
653.50	640.79
653.75	-171.76
654.00	852.19
654.25	1281.6
654.50	627.58
654.75	-535.09
655.00	1724.2
655.25	647.40
655.50	1935.6
655.75	852.19
656.00	1380.7
656.25	1856.3
656.50	1869.5
656.75	1499.6
657.00	1889.3
657.25	1777.0
657.50	1446.7
657.75	1261.8
658.00	184.97
658.25	2147.0
658.50	1882.7
658.75	1004.1
659.00	-224.61
659.25	-1578.9
659.50	931.46
659.75	-614.37
660.00	1083.4
660.25	990.91
660.50	-350.12
660.75	1354.2
661.00	885.22
661.25	1512.8
661.50	-554.91
661.75	1803.5
662.00	1671.3
662.25	1063.6
662.50	786.12
662.75	1512.8
663.00	-753.09
663.25	105.70
663.50	1103.2
663.75	812.55
664.00	957.88
664.25	1724.2
664.50	1050.4
664.75	1466.6
665.00	2933.1
665.25	6.6060
665.50	2087.5
665.75	1413.7
666.00	713.46
666.25	-165.15
666.50	-2252.7
666.75	363.34
667.00	-178.36
667.25	369.94
667.50	2589.6
667.75	-350.12
668.00	3058.6
668.25	1400.5
668.50	449.21
668.75	3111.5
669.00	1499.6
669.25	2695.3
669.50	1215.5
669.75	3005.8
670.00	-759.70
670.25	1380.7
670.50	-284.06
670.75	2450.9
671.00	1565.6
671.25	3349.3
671.50	2840.6
671.75	2741.5
672.00	2622.6
672.25	2166.8
672.50	2972.7
672.75	1730.8
673.00	-700.25
673.25	1043.8
673.50	-535.09
673.75	-759.70
674.00	2649.0
674.25	997.52
674.50	700.25
674.75	1321.2
675.00	3124.7
675.25	1526.0
675.50	614.37
675.75	1995.0
676.00	872.00
676.25	-812.55
676.50	1189.1
676.75	59.455
677.00	1862.9
677.25	1063.6
677.50	231.21
677.75	1889.3
678.00	1598.7
678.25	-303.88
678.50	1420.3
678.75	2550.0
679.00	2563.2
679.25	587.94
679.50	105.70
679.75	1076.8
680.00	1882.7
680.25	1407.1
680.50	2477.3
680.75	-297.27
681.00	1070.2
681.25	1493.0
681.50	1050.4
681.75	2298.9
682.00	1981.8
682.25	1545.8
682.50	2398.0
682.75	568.12
683.00	449.21
683.25	898.43
683.50	654.00
683.75	2272.5
684.00	33.030
684.25	1499.6
684.50	957.88
684.75	2847.2
685.00	1915.8
685.25	2450.9
685.50	931.46
685.75	1327.8
686.00	1347.6
686.25	-178.36
686.50	1942.2
686.75	1711.0
687.00	3402.1
687.25	1255.2
687.50	330.30
687.75	-680.43
688.00	1578.9
688.25	601.15
688.50	2120.6
688.75	502.06
689.00	2232.9
689.25	924.85
689.50	554.91
689.75	733.28
690.00	-1380.7
690.25	1559.0
690.50	-535.09
690.75	1909.2
691.00	1651.5
691.25	257.64
691.50	-118.91
691.75	1156.1
692.00	2728.3
692.25	1783.6
692.50	416.18
692.75	720.06
693.00	-85.879
693.25	495.46
693.50	1962.0
693.75	1664.7
694.00	1162.7
694.25	1420.3
694.50	218.00
694.75	-1010.7
695.00	-178.36
695.25	-574.73
695.50	1182.5
695.75	1671.3
696.00	938.07
696.25	779.52
696.50	2609.4
696.75	2213.0
697.00	-792.73
697.25	-85.879
697.50	2338.6
697.75	-224.61
698.00	2113.9
698.25	-270.85
698.50	845.58
698.75	1922.4
699.00	1856.3
699.25	2999.2
699.50	-396.37
699.75	2470.7
700.00	132.12
