Wavelength (nm)	I19 abs e
416.67	1776.0
416.94	1679.9
417.22	1823.5
417.50	1795.6
417.78	1786.7
418.06	1861.1
418.33	1889.4
418.61	1934.6
418.89	2012.5
419.17	1922.0
419.44	2041.4
419.72	1955.1
420.00	2138.8
420.28	2123.2
420.56	2126.2
420.83	2138.0
421.11	2231.7
421.39	2233.0
421.67	2234.2
421.94	2340.3
422.22	2313.4
422.50	2420.9
422.78	2389.8
423.06	2594.6
423.33	2423.9
423.61	2561.6
423.89	2527.3
424.17	2558.1
424.44	2595.2
424.72	2624.6
425.00	2739.1
425.28	2729.5
425.56	2822.5
425.83	2848.4
426.11	2892.5
426.39	2957.4
426.67	2945.3
426.94	2990.9
427.22	3045.9
427.50	3172.7
427.78	3087.8
428.06	3255.4
428.33	3217.3
428.61	3196.0
428.89	3381.2
429.17	3349.0
429.44	3430.8
429.72	3459.5
430.00	3482.2
430.28	3549.5
430.56	3687.6
430.83	3679.3
431.11	3731.2
431.39	3803.2
431.67	3846.6
431.94	3954.4
432.22	3993.3
432.50	4055.7
432.78	4134.7
433.06	4159.9
433.33	4260.7
433.61	4303.8
433.89	4350.0
434.17	4367.4
434.44	4457.3
434.72	4551.4
435.00	4592.4
435.28	4632.7
435.56	4716.6
435.83	4820.5
436.11	4816.5
436.39	4937.6
436.67	5051.1
436.94	5036.9
437.22	5081.4
437.50	5213.8
437.78	5322.3
438.06	5418.8
438.33	5464.4
438.61	5489.6
438.89	5510.5
439.17	5627.1
439.44	5693.4
439.72	5717.2
440.00	5733.5
440.28	5957.1
440.56	6040.6
440.83	6079.8
441.11	6077.2
441.39	6242.3
441.67	6315.7
441.94	6392.2
442.22	6428.6
442.50	6587.4
442.78	6563.7
443.06	6643.7
443.33	6774.4
443.61	6847.0
443.89	7004.0
444.17	6989.5
444.44	7160.6
444.72	7180.1
445.00	7327.7
445.28	7306.0
445.56	7471.9
445.83	7549.8
446.11	7548.2
446.39	7669.8
446.67	7780.0
446.94	7938.5
447.22	8019.2
447.50	8095.3
447.78	8167.3
448.06	8238.9
448.33	8435.6
448.61	8499.8
448.89	8592.9
449.17	8680.6
449.44	8793.7
449.72	8927.9
450.00	8991.4
450.28	9095.7
450.56	9202.4
450.83	9268.0
451.11	9408.9
451.39	9485.1
451.67	9605.5
451.94	9757.6
452.22	9802.9
452.50	9870.6
452.78	10033
453.06	10207
453.33	10283
453.61	10330
453.89	10461
454.17	10686
454.44	10724
454.72	10783
455.00	10769
455.28	10968
455.56	11090
455.83	11150
456.11	11356
456.39	11460
456.67	11570
456.94	11672
457.22	11918
457.50	11852
457.78	12017
458.06	12107
458.33	12299
458.61	12471
458.89	12570
459.17	12730
459.44	12846
459.72	13043
460.00	13147
460.28	13209
460.56	13385
460.83	13570
461.11	13639
461.39	13734
461.67	13969
461.94	13946
462.22	14149
462.50	14321
462.78	14452
463.06	14617
463.33	14812
463.61	14813
463.89	15034
464.17	15129
464.44	15325
464.72	15385
465.00	15600
465.28	15728
465.56	15874
465.83	16008
466.11	16113
466.39	16295
466.67	16418
466.94	16628
467.22	16675
467.50	16763
467.78	16933
468.06	17114
468.33	17360
468.61	17361
468.89	17675
469.17	17755
469.44	17838
469.72	17969
470.00	18109
470.28	18284
470.56	18475
470.83	18551
471.11	18708
471.39	18894
471.67	19166
471.94	19201
472.22	19250
472.50	19498
472.78	19763
473.06	19788
473.33	19954
473.61	20056
473.89	20239
474.17	20441
474.44	20414
474.72	20682
475.00	20849
475.28	21053
475.56	21207
475.83	21358
476.11	21604
476.39	21696
476.67	21832
476.94	22039
477.22	22268
477.50	22370
477.78	22467
478.06	22636
478.33	22775
478.61	23028
478.89	23028
479.17	23157
479.44	23319
479.72	23629
480.00	23695
480.28	23934
480.56	24002
480.83	24094
481.11	24312
481.39	24417
481.67	24591
481.94	24765
482.22	24934
482.50	25186
482.78	25243
483.06	25437
483.33	25519
483.61	25768
483.89	25881
484.17	25907
484.44	26192
484.72	26366
485.00	26512
485.28	26672
485.56	26793
485.83	26962
486.11	27101
486.39	27324
486.67	27437
486.94	27790
487.22	27798
487.50	27997
487.78	28004
488.06	28337
488.33	28506
488.61	28543
488.89	28856
489.17	28965
489.44	29070
489.72	29290
490.00	29439
490.28	29553
490.56	29717
490.83	29907
491.11	30130
491.39	30234
491.67	30430
491.94	30534
492.22	30640
492.50	30810
492.78	30977
493.06	31161
493.33	31406
493.61	31491
493.89	31571
494.17	31754
494.44	31805
494.72	31907
495.00	32006
495.28	32072
495.56	32347
495.83	32437
496.11	32547
496.39	32773
496.67	32847
496.94	33007
497.22	33184
497.50	33249
497.78	33417
498.06	33504
498.33	33593
498.61	33837
498.89	33814
499.17	34037
499.44	34143
499.72	34347
500.00	34413
500.28	34580
500.56	34649
500.83	34836
501.11	34797
501.39	34857
501.67	35096
501.94	35164
502.22	35146
502.50	35350
502.78	35524
503.06	35572
503.33	35738
503.61	35695
503.89	35684
504.17	35849
504.44	36094
504.72	35990
505.00	36108
505.28	36134
505.56	36354
505.83	36415
506.11	36442
506.39	36423
506.67	36587
506.94	36627
507.22	36712
507.50	36693
507.78	36714
508.06	36833
508.33	36868
508.61	36910
508.89	36997
509.17	36941
509.44	37008
509.72	37013
510.00	37058
510.28	37194
510.56	37281
510.83	37235
511.11	37232
511.39	37329
511.67	37330
511.94	37464
512.22	37440
512.50	37529
512.78	37556
513.06	37494
513.33	37544
513.61	37518
513.89	37514
514.17	37635
514.44	37640
514.72	37724
515.00	37587
515.28	37765
515.56	37646
515.83	37726
516.11	37731
516.39	37723
516.67	37840
516.94	37735
517.22	37898
517.50	37839
517.78	37796
518.06	37825
518.33	37880
518.61	37890
518.89	37815
519.17	37840
519.44	38000
519.72	37953
520.00	37870
520.28	37809
520.56	37917
520.83	37854
521.11	37834
521.39	37768
521.67	37758
521.94	37890
522.22	37777
522.50	37762
522.78	37819
523.06	37828
523.33	37840
523.61	37701
523.89	37664
524.17	37609
524.44	37661
524.72	37553
525.00	37631
525.28	37557
525.56	37540
525.83	37478
526.11	37391
526.39	37416
526.67	37245
526.94	37238
527.22	37112
527.50	37214
527.78	36938
528.06	37032
528.33	37020
528.61	36946
528.89	36850
529.17	36697
529.44	36549
529.72	36524
530.00	36482
530.28	36342
530.56	36308
530.83	36111
531.11	36020
531.39	35840
531.67	35796
531.94	35618
532.22	35523
532.50	35400
532.78	35238
533.06	35005
533.33	34930
533.61	34815
533.89	34645
534.17	34690
534.44	34517
534.72	34448
535.00	34117
535.28	34062
535.56	33751
535.83	33638
536.11	33421
536.39	33257
536.67	33209
536.94	33021
537.22	32734
537.50	32512
537.78	32231
538.06	32006
538.33	31679
538.61	31562
538.89	31298
539.17	31021
539.44	30737
539.72	30595
540.00	30376
540.28	30139
540.56	29854
540.83	29632
541.11	29406
541.39	28945
541.67	28677
541.94	28345
542.22	28210
542.50	27840
542.78	27548
543.06	27243
543.33	26999
543.61	26753
543.89	26399
544.17	26154
544.44	25841
544.72	25537
545.00	25190
545.28	24849
545.56	24632
545.83	24289
546.11	23987
546.39	23577
546.67	23324
546.94	23131
547.22	22709
547.50	22447
547.78	22028
548.06	21880
548.33	21540
548.61	21160
548.89	20867
549.17	20619
549.44	20219
549.72	19997
550.00	19649
550.28	19372
550.56	19004
550.83	18695
551.11	18436
551.39	18081
551.67	17733
551.94	17385
552.22	17174
552.50	16880
552.78	16576
553.06	16270
553.33	16011
553.61	15571
553.89	15300
554.17	15077
554.44	14755
554.72	14470
555.00	14063
555.28	13647
555.56	13386
555.83	13139
556.11	12911
556.39	12599
556.67	12357
556.94	12105
557.22	11784
557.50	11554
557.78	11392
558.06	11111
558.33	10864
558.61	10676
558.89	10305
559.17	10141
559.44	9926.1
559.72	9740.6
560.00	9510.8
560.28	9361.5
560.56	9039.6
560.83	8757.4
561.11	8673.9
561.39	8367.4
561.67	8248.4
561.94	8017.2
562.22	7791.9
562.50	7640.9
562.78	7423.8
563.06	7355.4
563.33	7128.8
563.61	6942.6
563.89	6882.6
564.17	6561.7
564.44	6353.0
564.72	6198.5
565.00	6091.8
565.28	5842.6
565.56	5732.8
565.83	5522.3
566.11	5434.9
566.39	5340.9
566.67	5129.7
566.94	5075.8
567.22	4882.9
567.50	4695.6
567.78	4571.7
568.06	4388.3
568.33	4348.4
568.61	4275.5
568.89	4097.4
569.17	3911.5
569.44	3797.8
569.72	3707.9
570.00	3660.3
570.28	3536.4
570.56	3377.3
570.83	3224.1
571.11	3244.7
571.39	3027.6
571.67	2950.0
571.94	2814.8
572.22	2788.7
572.50	2755.5
572.78	2574.9
573.06	2510.0
573.33	2475.4
573.61	2370.4
573.89	2274.6
574.17	2330.0
574.44	2236.0
574.72	2152.5
575.00	2133.0
575.28	1929.6
575.56	1894.9
575.83	1821.3
576.11	1848.2
576.39	1741.5
576.67	1629.1
576.94	1671.2
577.22	1603.2
577.50	1523.5
577.78	1500.2
578.06	1440.2
578.33	1436.5
578.61	1354.1
578.89	1270.9
579.17	1222.3
579.44	1192.6
579.72	1157.6
580.00	1156.0
580.28	1239.9
580.56	1052.3
580.83	1047.9
581.11	896.56
581.39	965.33
581.67	931.06
581.94	847.56
582.22	872.02
582.50	858.50
582.78	855.17
583.06	783.98
583.33	724.04
583.61	574.42
583.89	638.27
584.17	632.48
584.44	592.23
584.72	599.46
585.00	601.41
585.28	593.87
585.56	565.23
585.83	576.68
586.11	599.38
586.39	453.63
586.67	632.47
586.94	452.61
587.22	470.74
587.50	456.16
587.78	536.19
588.06	425.25
588.33	420.17
588.61	425.64
588.89	327.02
589.17	369.06
589.44	296.11
589.72	363.82
590.00	419.93
590.28	360.70
590.56	327.83
590.83	309.74
591.11	275.12
591.39	208.85
591.67	231.20
591.94	258.82
592.22	329.00
592.50	277.85
592.78	307.94
593.06	206.85
593.33	333.64
593.61	240.65
593.89	286.56
594.17	210.09
594.44	233.84
594.72	234.74
595.00	301.40
595.28	245.33
595.56	192.77
595.83	170.81
596.11	180.85
596.39	181.05
596.67	193.55
596.94	188.82
597.22	211.87
597.50	171.98
597.78	252.70
598.06	156.89
598.33	171.86
598.61	144.97
598.89	83.272
599.17	94.368
599.44	158.92
599.72	43.061
600.00	103.39
600.28	130.66
600.56	208.58
600.83	173.61
601.11	106.28
601.39	136.72
601.67	25.431
601.94	54.111
602.22	96.154
602.50	72.435
602.78	119.40
603.06	156.87
603.33	50.159
603.61	92.906
603.89	62.154
604.17	115.10
604.44	68.521
604.72	72.935
605.00	67.151
605.28	172.85
605.56	106.58
605.83	86.724
606.11	60.543
606.39	72.343
606.67	66.207
606.94	88.205
607.22	126.03
607.50	118.49
607.78	143.30
608.06	159.32
608.33	93.748
608.61	132.98
608.89	87.807
609.17	75.693
609.44	78.701
609.72	40.563
610.00	99.838
610.28	29.346
610.56	84.401
610.83	34.307
611.11	47.864
611.39	67.049
611.67	55.990
611.94	30.864
612.22	103.85
612.50	114.25
612.78	66.966
613.06	148.75
613.33	44.496
613.61	67.901
613.89	122.25
614.17	60.552
614.44	176.45
614.72	12.762
615.00	133.23
615.28	78.913
615.56	171.25
615.83	68.400
616.11	61.561
616.39	46.282
616.67	71.445
616.94	111.38
617.22	-6.2375
617.50	118.10
617.78	97.543
618.06	34.084
618.33	62.412
618.61	46.782
618.89	97.968
619.17	56.665
619.44	96.950
619.72	91.870
620.00	93.471
620.28	137.98
620.56	98.431
620.83	75.415
621.11	58.378
621.39	65.605
621.67	96.395
621.94	100.81
622.22	65.133
622.50	59.701
622.78	130.58
623.06	55.518
623.33	78.219
623.61	101.27
623.89	87.400
624.17	45.745
624.44	89.547
624.72	95.368
625.00	142.69
625.28	146.40
625.56	67.465
625.83	57.110
626.11	31.280
626.39	29.365
626.67	143.50
626.94	-33.196
627.22	20.804
627.50	64.254
627.78	94.341
628.06	123.72
628.33	82.421
628.61	198.32
628.89	73.314
629.17	53.815
629.44	-3.6648
629.72	145.99
630.00	130.01
630.28	78.858
630.56	66.392
630.83	96.830
631.11	172.28
631.39	78.580
631.67	49.234
631.94	75.452
632.22	169.54
632.50	138.44
632.78	33.835
633.06	108.58
633.33	120.73
633.61	74.156
633.89	104.24
634.17	36.213
634.44	88.103
634.72	68.955
635.00	41.016
635.28	36.287
635.56	111.39
635.83	26.477
636.11	46.365
636.39	83.837
636.67	37.259
636.94	122.56
637.22	112.20
637.50	58.590
637.78	44.015
638.06	88.871
638.33	61.283
638.61	85.743
638.89	99.301
639.17	59.053
639.44	62.061
639.72	104.46
640.00	77.923
640.28	75.304
640.56	5.8672
640.83	74.989
641.11	110.00
641.39	109.14
641.67	48.142
641.94	159.46
642.22	101.98
642.50	95.849
642.78	105.54
643.06	79.358
643.33	17.306
643.61	56.184
643.89	44.774
644.17	97.015
644.44	87.714
644.72	58.368
645.00	48.364
645.28	70.362
645.56	-1.8880
645.83	10.263
646.11	119.48
646.39	56.018
646.67	85.401
646.94	30.383
647.22	55.546
647.50	122.56
647.78	64.023
648.06	38.897
648.33	111.18
648.61	109.97
648.89	19.083
649.17	43.894
649.44	76.794
649.72	-19.018
650.00	66.281
650.28	90.741
650.56	43.459
650.83	158.65
651.11	115.94
651.39	48.966
651.67	53.380
651.94	110.55
652.22	-3.5536
652.50	60.645
652.78	120.27
653.06	23.053
653.33	39.424
653.61	130.35
653.89	65.837
654.17	50.909
654.44	96.469
654.72	-36.972
655.00	81.384
655.28	-39.748
655.56	158.79
655.83	-10.523
656.11	151.44
656.39	90.796
656.67	63.560
656.94	159.76
657.22	-24.673
657.50	101.77
657.78	46.754
658.06	125.02
658.33	14.437
658.61	110.64
658.89	46.828
659.17	89.575
659.44	144.63
659.72	97.700
660.00	125.68
660.28	46.745
660.56	40.609
660.83	75.970
661.11	80.385
661.39	6.3763
661.67	39.276
661.94	138.64
662.22	89.251
662.50	34.584
662.78	98.079
663.06	100.03
663.33	47.828
663.61	126.80
663.89	26.061
664.17	49.114
664.44	46.495
664.72	43.524
665.00	8.1996
665.28	78.728
665.56	85.253
665.83	116.75
666.11	81.070
666.39	18.666
666.67	123.66
666.94	52.112
667.22	54.417
667.50	-53.352
667.78	58.674
668.06	32.493
668.33	85.086
668.61	98.292
668.89	127.32
669.17	165.85
669.44	82.699
669.72	70.232
670.00	63.042
670.28	-35.584
670.56	53.584
670.83	52.723
671.11	76.479
671.39	134.70
671.67	94.452
671.94	95.701
672.22	-8.5512
672.50	127.39
672.78	128.29
673.06	78.543
673.33	64.671
673.61	66.975
673.89	17.232
674.17	125.04
674.44	-38.647
674.72	65.290
675.00	96.432
675.28	85.373
675.56	83.809
675.83	8.0421
676.11	104.59
676.39	76.655
676.67	82.828
676.94	3.1928
677.22	-93.674
677.50	44.375
677.78	50.197
678.06	120.73
678.33	27.023
678.61	77.155
678.89	122.71
679.17	110.95
679.44	87.233
679.72	57.535
680.00	134.04
680.28	58.979
680.56	28.578
680.83	147.64
681.11	100.00
681.39	103.01
681.67	-32.187
681.94	-11.244
682.22	47.679
682.50	61.237
682.78	71.278
683.06	108.75
683.33	140.95
683.61	53.926
683.89	162.79
684.17	71.547
684.44	108.31
684.72	184.47
685.00	112.92
685.28	83.578
685.56	23.988
685.83	107.18
686.11	85.216
686.39	46.375
686.67	106.00
686.94	169.85
687.22	106.74
687.50	3.8961
687.78	76.887
688.06	108.03
688.33	175.74
688.61	46.523
688.89	36.870
689.17	146.79
689.44	149.79
689.72	97.941
690.00	52.066
690.28	140.18
690.56	81.644
690.83	124.74
691.11	100.67
691.39	66.049
691.67	151.35
691.94	162.80
692.22	126.77
692.50	147.01
692.78	111.68
693.06	92.536
693.33	118.05
693.61	92.573
693.89	92.416
694.17	112.66
694.44	143.45
694.72	143.99
695.00	185.68
695.28	154.23
695.56	183.26
695.83	50.521
696.11	54.583
696.39	159.93
696.67	93.304
696.94	133.59
697.22	114.09
697.50	89.667
697.78	117.29
698.06	181.49
698.33	101.86
698.61	193.13
698.89	196.14
699.17	188.60
699.44	144.48
699.72	82.430
700.00	75.943
